section,measure,category,count,denominator,percent,value,value_text,unit,denominator_definition,response_type,work_ids,note
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jan Zöllick,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,37bb0c4c182653ebb8f9,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Janet Reed,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,4252b0b43599d37a154a,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Janet Yuen Ha Wong,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,592d3957693502aad933,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Janllyn Avanthika,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,3e3d7476a0d0198a12a3,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jannyse Tapp,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,766fde2e997ea8140bd0,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jardel Francisco Mazzi‐Chaves,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,3aba8ba7976a49acd0ac,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jaro Karppinen,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,ab784e3f29bfc7622997,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jarod Parrish,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,03e1a6632b830e0512c9,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jasmine James,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,7a9ca4d4d16f4705139f,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jason F. Hall,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,437f09a0c472e4ba343e,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jason Kolfenbach,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,bb3a5362f067d65fc98d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jay Naik,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,425ec6ee2ca714b7434a,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jean Pierre,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,50e4613efeaaadc861f8,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jeanne Krick,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,7a9ca4d4d16f4705139f,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jeannet Carla Larrea Eyzaguirre,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,78868accc1f86fb42dce,name-only record; duplicates collapsed within work only; not merged across works
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jean‐Christophe Cejka,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,b75fad8b8777d2f878b6,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jeb T. Helms,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,df5127c0b752274d452e,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jeff Zhang,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,50ac103890932b40242c,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jeffrey McCarthy,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,58483951ebaed609e26a,name-only record; duplicates collapsed within work only; not merged across works
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jeffrey R. Jones,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,cb97375c66ea36d11d94,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jeffrey S. Upperman,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,6d3fca2519e927f795b8,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jeng‐Cheng Wu,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,f97eadc969f29dc262e7,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jennifer Dabel,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,7442954006aac8fa63fa,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jennifer Eaton,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,e5b4ed028b3c0ea2eeec,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jennifer Gunberg Ross,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,e4caff2128dfb4f4ac0c,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jennifer Ridgway,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,7ab76d429b6539b40243,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jennifer Schutz,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,7f735724143207af94c1,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jenny Rudolph,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,af9edf1f4c2a0c11a5eb,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jenny Unterkofler,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,bad1f4fb855554cb4aba,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jens Van Nooten,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,4823a4ac11c66c68a7d4,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jeremiah Kaplan,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,907d492e03a26ae110b8,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jeremy C. Hagler,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,7f98755e27ed54f044ae,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jeremy J. Webb,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,0a25081e59bfa2406a89,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jeremy Ong,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,9d44b976cb2c076751e8,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jerry Jacob,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,afa9fe102dc8ed9bfaff,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jess Kropczynski,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,d885762caf8919afe125,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jessica H. Ochs,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,60653c070afcf8848788,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jessica Sims,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,6d3fca2519e927f795b8,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Ji Hoon Kim,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,c837d77a482b4e089619,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Ji Woo Song,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,c837d77a482b4e089619,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jia Zhang,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,d3f99e099b9310de57e3,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jiahuan Pei,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,fd1a9c7f0b28a609f8af,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jialong Yu,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,2c33e3b00e199776ba05,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jialun Zhong,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,04b48ce4dda567febfa2,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jiameng Wei,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,44d09fb5dabfde2e9e31,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jianbo Xu,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,548ca816901c7761f0bf,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jiang Wu,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,235688621e9d66593a40,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jiang Zhong,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,f2454b259920b1b1d032,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jiangli Han,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,da4715a1835405ea02b7,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jiani Yao,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,a4d746b41f7f88ceb127,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jianwei Ni,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,37a099d4d3aa15cafaa9,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jianxing Qin,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,2c33e3b00e199776ba05,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jianyu Pang,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,adc1485c258278b24c4e,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jian‐Lin Wu,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,sci_3d6777cb059403330506,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jiao Li,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,3a2d4841832fea8715fe,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jiayan Zhou,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,d977c356ff57ab060fef,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jiayin Zhi,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,sci_637ee1f73b6fd5027d1c,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jicheng Li,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,3cc4d65478e63af8ab6e,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jie Li,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,fd1a9c7f0b28a609f8af,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jie Lu,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,b608f772e32f2dbbff5e,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jie Sun,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,d977c356ff57ab060fef,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jie Zhou,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,0fe5747ae7b23830be21,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jieyu He,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,0b386fbba1d6908a565d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jihan Lim,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,0a2c09d04e10e0478041,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jihyun Ahn,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,654de90417901825feeb,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jiming Zhu,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,1158803af3fb0ab9c072,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jin Vivian Lee,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,50ac103890932b40242c,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jin Yang Ho,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,3592795dfee0e066000a,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jinbin Zheng,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,6d60da2f964efcc60587,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jinchao Zhang,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,0fe5747ae7b23830be21,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jing Zhang,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,da920e8320da57a1954a,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jingbang Liu,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,2610ebe5f560db94c888,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jingjing Chen,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,adc1485c258278b24c4e,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jingxian He,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,d977c356ff57ab060fef,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jingxin Wang,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,f2454b259920b1b1d032,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jinho Kim,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,45e7ea1fbbde53125fd7,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jinlin Wu,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,8616afb3ca85007ec9d7,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jinsu Eun,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,9b8b66d55c35b17e843c,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jinwoo Myung,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,c837d77a482b4e089619,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jinyu Zhou,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,1c073acedd6171c3394d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jithin Joseph,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,63c69a200d415bc42d9b,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jiyeong Won,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,sci_9353c3c154cbf1cd3c54,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jiyoung Kim,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,sci_9353c3c154cbf1cd3c54,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jiří Travěnec,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,56dc16bbc7cd98ca993a,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Ji‐Hyun Seo,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,4c10642623772d392b58,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Ji‐Jiang Yang,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,1158803af3fb0ab9c072,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joanna Fąferek,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,14a6c8b99daf76e8179d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joanne Choi,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,50ac103890932b40242c,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Job Oyebisi,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,401238697481e3dbe32e,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joel David Moore,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,00dc13a955ae4496d4ca,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joemmaicca Augustta anak Joggery,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,643ef34d4dd326d5b164,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,John Mitchell,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,5aa2066f4c78fde5a50b,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,John Petrilli,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,d02cfb250e397dd52db5,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,John S. Shallat,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,f9c1bb8b50eb65edbf84,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joko Gunawan,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,e5e611fc18a4d66128d9,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jomin George,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,c13d5a010789f6f44c11,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jon Turvey,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,4f796e0ce90dce8d4da8,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jonas Bienzeisler,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,bad1f4fb855554cb4aba,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jonathan C. Darling,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,b4fa4675ffa2674da6e1,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jonathan Cortés-Rodríguez,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,98c23d01b9fb23bd43c4,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jonathan Kambire,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,5245cf325337d81e78ff,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jonathan Martín,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,e2a36443154e9a33aff9,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joon Sung Shin,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,9d0e015a74d4a026b092,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joon-Young Kim,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,581dc0790951c1557bba,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joona Gustafsson,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,088f42aecd2674d3dbe5,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joong-Il Shin,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,eee52e824f1559f7759a,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jordan O'Brien,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,6d3fca2519e927f795b8,name-only record; duplicates collapsed within work only; not merged across works
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jordan Risher,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,7f735724143207af94c1,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jordi Garcia,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,73f1b1dee9a19c0ea0af,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jorge Galindo Samperio,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,d0ead936020ec24f78a7,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Jorge López Castroman,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,be9dea9f8b093b59c0c4,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joseph C. L’Huillier,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,79301031755b16db8fe6,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joseph Cross,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,76597dc445d9df2ae743,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joseph Jillwin,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,76597dc445d9df2ae743,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joseph Lopreiato,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,7bda59402c9478eda64c,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joseph Walter,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,03e1a6632b830e0512c9,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Josephine Tighe,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,0038624c09ec9fe46395,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joshua Overgaard,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,2877ad2c6a928639280a,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joshua Roshal,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,79301031755b16db8fe6,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Josselin Guyodo,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,73f1b1dee9a19c0ea0af,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,José Joaquín Mira,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,71a491a468f6c4c71249,name-only record; duplicates collapsed within work only; not merged across works
Exact-identifier metadata sensitivity: authors,Unique-author study count,José Luís Tapia,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,f4d7fdee2c3cc083329d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Joy Davis,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,d11ce96adb05741aef6d,OpenAlex author ID
