section,measure,category,count,denominator,percent,value,value_text,unit,denominator_definition,response_type,work_ids,note
Author productivity,Canonical work count,Luciana Nedel,1,477,0.2,,openalex:https://openalex.org/a5020976385,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,1c9542cefba3287a5281,OpenAlex author ID
Author productivity,Canonical work count,Lucile Figueres,1,477,0.2,,openalex:https://openalex.org/a5069484604,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,4b7753ecc7bff0d54289,OpenAlex author ID
Author productivity,Canonical work count,Lucio Volino,1,477,0.2,,openalex:https://openalex.org/a5137359078,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,03e1a6632b830e0512c9,OpenAlex author ID
Author productivity,Canonical work count,Lucy Morris,1,477,0.2,,openalex:https://openalex.org/a5063552711,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,4f796e0ce90dce8d4da8,OpenAlex author ID
Author productivity,Canonical work count,Lucy Stocks,1,477,0.2,,openalex:https://openalex.org/a5114845637,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,f30eee8f6354bfa06744,OpenAlex author ID
Author productivity,Canonical work count,Luis Cruz,1,477,0.2,,openalex:https://openalex.org/a5065876616,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,6ab002878664147423a1,OpenAlex author ID
Author productivity,Canonical work count,Luis Josino Brasil,1,477,0.2,,openalex:https://openalex.org/a5116455898,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,sci_6840c15b05b568f05153,OpenAlex author ID
Author productivity,Canonical work count,Luis Llerena,1,477,0.2,,openalex:https://openalex.org/a5085784938,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,80e9a9d9f964aea305e9,OpenAlex author ID
Author productivity,Canonical work count,LujieZheng LujieZheng,1,477,0.2,,openalex:https://openalex.org/a5119204442,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,sci_3d6777cb059403330506,OpenAlex author ID
Author productivity,Canonical work count,Lulu Qi,1,477,0.2,,openalex:https://openalex.org/a5143608199,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,2befb2019a25a1ea563f,OpenAlex author ID
Author productivity,Canonical work count,Lulu Sherif Mahmood,1,477,0.2,,openalex:https://openalex.org/a5008197372,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,6e06ede93e94c8f8e15c,OpenAlex author ID
Author productivity,Canonical work count,Luna De Bruyne,1,477,0.2,,openalex:https://openalex.org/a5022634644,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,4823a4ac11c66c68a7d4,OpenAlex author ID
Author productivity,Canonical work count,Luzhen Tang,1,477,0.2,,openalex:https://openalex.org/a5114190756,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,6d60da2f964efcc60587,OpenAlex author ID
Author productivity,Canonical work count,Lyle Ungar,1,477,0.2,,openalex:https://openalex.org/a5044944954,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,72c30900482428bf1e49,OpenAlex author ID
Author productivity,Canonical work count,Lynn Xu,1,477,0.2,,openalex:https://openalex.org/a5013001709,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,1557e783fc8af1e8fdd6,OpenAlex author ID
Author productivity,Canonical work count,M Patterson,1,477,0.2,,openalex:https://openalex.org/a5108534105,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,ef046f239f256df5f180,OpenAlex author ID
Author productivity,Canonical work count,M T Wu,1,477,0.2,,openalex:https://openalex.org/a5104010109,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,412046e11296d150c70a,OpenAlex author ID
Author productivity,Canonical work count,M Vilela,1,477,0.2,,openalex:https://openalex.org/a5049813952,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,sci_6840c15b05b568f05153,OpenAlex author ID
Author productivity,Canonical work count,M. B. Sannathimmappa,1,477,0.2,,name-only:9eb3b25f5e4e48cdcb6a:832a6b99eb7ec5d4,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,9eb3b25f5e4e48cdcb6a,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,M. Kim Oh,1,477,0.2,,openalex:https://openalex.org/a5109777326,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,e82a026a5524b0d4f0d3,OpenAlex author ID
Author productivity,Canonical work count,Ma Victoria Villena Garrido,1,477,0.2,,openalex:https://openalex.org/a5112421899,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,6ab002878664147423a1,OpenAlex author ID
Author productivity,Canonical work count,Ma. Mercedes T. Rodrigo,1,477,0.2,,openalex:https://openalex.org/a5047233489,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7fc0513f51b7c61dad31,OpenAlex author ID
Author productivity,Canonical work count,Maciej Gancarczyk,1,477,0.2,,name-only:4ff984fed8d71f9ad381:3982f60f430fbb6b,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,4ff984fed8d71f9ad381,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,Mackenzi Preston,1,477,0.2,,openalex:https://openalex.org/a5123718179,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,302dee907e926e18ddba,OpenAlex author ID
Author productivity,Canonical work count,Maddalena De Maria,1,477,0.2,,openalex:https://openalex.org/a5045937930,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,5dd47cd1855294dcfafd,OpenAlex author ID
Author productivity,Canonical work count,Mafalda Silva,1,477,0.2,,openalex:https://openalex.org/a5057439397,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,1563f87491d1ce4d02fb,OpenAlex author ID
Author productivity,Canonical work count,Maggie Mee Kie Chan,1,477,0.2,,openalex:https://openalex.org/a5045984042,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,0b1e929029c5b43c5beb,OpenAlex author ID
Author productivity,Canonical work count,Mahdieh Sabery,1,477,0.2,,openalex:https://openalex.org/a5074371553,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,035291e867ecf965f467,OpenAlex author ID
Author productivity,Canonical work count,Mahmoud Omar,1,477,0.2,,openalex:https://openalex.org/a5128868329,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,e5304eeb960c6393b03a,OpenAlex author ID
Author productivity,Canonical work count,Mahmudul Hassan,1,477,0.2,,name-only:b36e071a220a2c96e7c2:c0047af672d84f94,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,b36e071a220a2c96e7c2,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,Mai Ishikawa,1,477,0.2,,name-only:fcd1902a5e565b2d2fcc:15e143294b2d24a9,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,fcd1902a5e565b2d2fcc,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,Mai Khanh Ha Huynh,1,477,0.2,,openalex:https://openalex.org/a5126010867,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,0aad164402f8e4deea3b,OpenAlex author ID
Author productivity,Canonical work count,Maidha Jadoon,1,477,0.2,,openalex:https://openalex.org/a5034170507,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,6fb769efa53620e383b7,OpenAlex author ID
Author productivity,Canonical work count,Maija Paukkunen,1,477,0.2,,openalex:https://openalex.org/a5016095618,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,ab784e3f29bfc7622997,OpenAlex author ID
Author productivity,Canonical work count,Makoto Fujimoto,1,477,0.2,,openalex:https://openalex.org/a5028656365,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,859f96f4eca259cdb9e8,OpenAlex author ID
Author productivity,Canonical work count,Malin Arenbeck,1,477,0.2,,openalex:https://openalex.org/a5114851769,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,0a56637c161743569cf5,OpenAlex author ID
Author productivity,Canonical work count,Mamiko Eto,1,477,0.2,,openalex:https://openalex.org/a5101348747,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,25f6a5df250f3ed0360b,OpenAlex author ID
Author productivity,Canonical work count,Mamoun Hamid Elmamoun,1,477,0.2,,openalex:https://openalex.org/a5043932615,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,db80308782a219cbea0e,OpenAlex author ID
Author productivity,Canonical work count,Man Hei Patrick Kwok,1,477,0.2,,openalex:https://openalex.org/a5034970158,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7a5ffafc98c031b3684e,OpenAlex author ID
Author productivity,Canonical work count,Man Hin Lai,1,477,0.2,,openalex:https://openalex.org/a5039546623,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7a5ffafc98c031b3684e,OpenAlex author ID
Author productivity,Canonical work count,Manfred Tscheligi,1,477,0.2,,openalex:https://openalex.org/a5070249475,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,64a85483f87115653128,OpenAlex author ID
Author productivity,Canonical work count,Manik Sharma,1,477,0.2,,openalex:https://openalex.org/a5083552052,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,58a5647e55ff3ae5746e,OpenAlex author ID
Author productivity,Canonical work count,Manoj Kumal,1,477,0.2,,openalex:https://openalex.org/a5146545452,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,ba1df7c86ec2eeb0e945,OpenAlex author ID
Author productivity,Canonical work count,Marc D. Succi,1,477,0.2,,openalex:https://openalex.org/a5065678103,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,ba93136b38c9a66d059f,OpenAlex author ID
Author productivity,Canonical work count,Marc Hazzan,1,477,0.2,,openalex:https://openalex.org/a5066032158,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,03345c1deb2aad29820e,OpenAlex author ID
Author productivity,Canonical work count,Marc Lilot,1,477,0.2,,openalex:https://openalex.org/a5052748294,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,b75fad8b8777d2f878b6,OpenAlex author ID
Author productivity,Canonical work count,Marc Place,1,477,0.2,,openalex:https://openalex.org/a5104117648,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,f30eee8f6354bfa06744,OpenAlex author ID
Author productivity,Canonical work count,Marc; id_orcid 0000-0002-6213-2960 Edwards,1,477,0.2,,openalex:https://openalex.org/a5129299569,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,b3a8d73bf08119c4ce68,OpenAlex author ID
Author productivity,Canonical work count,Marcelo Low,1,477,0.2,,openalex:https://openalex.org/a5111752933,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,3592795dfee0e066000a,OpenAlex author ID
Author productivity,Canonical work count,Marcial Ramin Sierra Cervantes,1,477,0.2,,openalex:https://openalex.org/a5113422458,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,a2883a095e505041a802,OpenAlex author ID
Author productivity,Canonical work count,Marcus J. Coffey,1,477,0.2,,openalex:https://openalex.org/a5019747742,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,c4f5fe90704c2aa68c75,OpenAlex author ID
Author productivity,Canonical work count,Margret Lo,1,477,0.2,,openalex:https://openalex.org/a5087664012,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,58483951ebaed609e26a,OpenAlex author ID
Author productivity,Canonical work count,Maria Amália Pereira Dias‐Calças,1,477,0.2,,openalex:https://openalex.org/a5120447555,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,3aba8ba7976a49acd0ac,OpenAlex author ID
Author productivity,Canonical work count,Maria Bajwa,1,477,0.2,,openalex:https://openalex.org/a5044153807,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,eb8b75c75edacbfa547b,OpenAlex author ID
Author productivity,Canonical work count,Maria Eduarda Leite Pinto Ghirotti,1,477,0.2,,openalex:https://openalex.org/a5092960301,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,b924bd45d30abb49831e,OpenAlex author ID
Author productivity,Canonical work count,Maria Feliciana Galindo-Parra,1,477,0.2,,openalex:https://openalex.org/a5118196698,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,45e7ea1fbbde53125fd7,OpenAlex author ID
Author productivity,Canonical work count,Maria Jędrzejczyk,1,477,0.2,,openalex:https://openalex.org/a5085074526,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,5dd47cd1855294dcfafd,OpenAlex author ID
Author productivity,Canonical work count,Maria-Mădălina Mera,1,477,0.2,,openalex:https://openalex.org/a5136666084,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,sci_aea73a0d6d3e592a48a0,OpenAlex author ID
Author productivity,Canonical work count,Mariachiara Figura,1,477,0.2,,openalex:https://openalex.org/a5050181361,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,5dd47cd1855294dcfafd,OpenAlex author ID
Author productivity,Canonical work count,Mariapia Masino,1,477,0.2,,openalex:https://openalex.org/a5107671470,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7d5cb710e5a6901bbaaa,OpenAlex author ID
Author productivity,Canonical work count,Marie Therese Ettlen,1,477,0.2,,openalex:https://openalex.org/a5128648932,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,e2272dd53f2ee764e3a8,OpenAlex author ID
Author productivity,Canonical work count,Marie-Luce Bourguet,1,477,0.2,,openalex:https://openalex.org/a5069623478,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,401238697481e3dbe32e,OpenAlex author ID
Author productivity,Canonical work count,Mariette Sourial,1,477,0.2,,openalex:https://openalex.org/a5038580213,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7f98755e27ed54f044ae,OpenAlex author ID
Author productivity,Canonical work count,Marina Landau,1,477,0.2,,openalex:https://openalex.org/a5083656193,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,598901438bbefd691625,OpenAlex author ID
Author productivity,Canonical work count,Mario Shafiei,1,477,0.2,,name-only:415ba4f99eeb473a50c2:d7cfbfbce76f3e64,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,415ba4f99eeb473a50c2,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,Marion Roddewig,1,477,0.2,,openalex:https://openalex.org/a5114380737,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,594824ec9813877abe34,OpenAlex author ID
Author productivity,Canonical work count,Maritza Dominguez,1,477,0.2,,openalex:https://openalex.org/a5135131294,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,2972cffe675ec25e930c,OpenAlex author ID
Author productivity,Canonical work count,Marius Niklas Keller,1,477,0.2,,name-only:0a56637c161743569cf5:3eed22a697f71b06,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,0a56637c161743569cf5,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,Marius-Ștefan Mărușteri,1,477,0.2,,openalex:https://openalex.org/a5136378966,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,c2d6c7abc598aacc0368,OpenAlex author ID
Author productivity,Canonical work count,Mark Merolli,1,477,0.2,,openalex:https://openalex.org/a5075585997,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,a32c2fb665f05ef6086f,OpenAlex author ID
Author productivity,Canonical work count,Mark Rochester,1,477,0.2,,openalex:https://openalex.org/a5044763406,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,db80308782a219cbea0e,OpenAlex author ID
Author productivity,Canonical work count,Markus Holling,1,477,0.2,,openalex:https://openalex.org/a5086900382,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,0a56637c161743569cf5,OpenAlex author ID
Author productivity,Canonical work count,Marta Torres-Arrese,1,477,0.2,,openalex:https://openalex.org/a5014769214,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,6ab002878664147423a1,OpenAlex author ID
Author productivity,Canonical work count,Martin Kassir,1,477,0.2,,openalex:https://openalex.org/a5006001668,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,598901438bbefd691625,OpenAlex author ID
Author productivity,Canonical work count,Marton Szep,1,477,0.2,,openalex:https://openalex.org/a5120609510,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,0de698b6ef36192c9365,OpenAlex author ID
Author productivity,Canonical work count,Mary Moser,1,477,0.2,,openalex:https://openalex.org/a5085741355,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,sci_a09f51bed9668b4f7e21,OpenAlex author ID
Author productivity,Canonical work count,María Asunción Vicente,1,477,0.2,,name-only:71a491a468f6c4c71249:4bcec7c7fe79c7f1,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,71a491a468f6c4c71249,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,María Fernanda Romero-Guevara,1,477,0.2,,openalex:https://openalex.org/a5139512140,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,59ac00c951a84da39213,OpenAlex author ID
Author productivity,Canonical work count,María Guadalupe Gutiérrez-López,1,477,0.2,,openalex:https://openalex.org/a5051088090,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,59ac00c951a84da39213,OpenAlex author ID
Author productivity,Canonical work count,María José Ferreira Díaz,1,477,0.2,,openalex:https://openalex.org/a5123307397,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,94ed3a0dbe4657397dc4,OpenAlex author ID
Author productivity,Canonical work count,Marília Duarte Valim,1,477,0.2,,openalex:https://openalex.org/a5030370673,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,b924bd45d30abb49831e,OpenAlex author ID
Author productivity,Canonical work count,Masahide Koda,1,477,0.2,,openalex:https://openalex.org/a5016650889,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,8fa1ae6b843e2388520d,OpenAlex author ID
Author productivity,Canonical work count,Masanori Yamada,1,477,0.2,,openalex:https://openalex.org/a5037036505,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,25f6a5df250f3ed0360b,OpenAlex author ID
Author productivity,Canonical work count,Masato Mitsuhashi,1,477,0.2,,openalex:https://openalex.org/a5109155104,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,5a18de075da6eacf874c,OpenAlex author ID
Author productivity,Canonical work count,Masayoshi Takashima,1,477,0.2,,openalex:https://openalex.org/a5134858363,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,6ad5ba253eb6dea25a47,OpenAlex author ID
Author productivity,Canonical work count,Masum Hasan,1,477,0.2,,openalex:https://openalex.org/a5081274538,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,ed23e4c8ee00516d2110,OpenAlex author ID
Author productivity,Canonical work count,Masum Hasan,1,477,0.2,,openalex:https://openalex.org/a5102148965,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,76a6c8049ee4223224f6,OpenAlex author ID
Author productivity,Canonical work count,Matheus D. Negrão,1,477,0.2,,openalex:https://openalex.org/a5058242338,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,1c9542cefba3287a5281,OpenAlex author ID
Author productivity,Canonical work count,Mathew Tang,1,477,0.2,,openalex:https://openalex.org/a5130914688,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,ffe994fbb4a27b100f16,OpenAlex author ID
Author productivity,Canonical work count,Mathieu Henkeme,1,477,0.2,,openalex:https://openalex.org/a5119925304,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,b75fad8b8777d2f878b6,OpenAlex author ID
Author productivity,Canonical work count,Matthew Sullivan,1,477,0.2,,openalex:https://openalex.org/a5045752384,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,bb3a5362f067d65fc98d,OpenAlex author ID
Author productivity,Canonical work count,Mattia Savardi,1,477,0.2,,openalex:https://openalex.org/a5052086841,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,633dafafd7b2de3e7ad0,OpenAlex author ID
Author productivity,Canonical work count,Maureen A. Mathews,1,477,0.2,,openalex:https://openalex.org/a5073084589,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,f9c1bb8b50eb65edbf84,OpenAlex author ID
Author productivity,Canonical work count,Maurice Lamb,1,477,0.2,,openalex:https://openalex.org/a5027727392,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,319d5b791f54df181b23,OpenAlex author ID
Author productivity,Canonical work count,Maurice Mulvenna,1,477,0.2,,openalex:https://openalex.org/a5038610271,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,df4adbef2a265890959e,OpenAlex author ID
Author productivity,Canonical work count,Mauro Sérgio Almeida Alves,1,477,0.2,,openalex:https://openalex.org/a5031062559,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,1131dfab50144331e92a,OpenAlex author ID
Author productivity,Canonical work count,Max Ebensperger,1,477,0.2,,openalex:https://openalex.org/a5094361659,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,272439595ff3b96c35f3,OpenAlex author ID
Author productivity,Canonical work count,Max Hao Lu,1,477,0.2,,openalex:https://openalex.org/a5043257766,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,0a56637c161743569cf5,OpenAlex author ID
Author productivity,Canonical work count,Max Liu,1,477,0.2,,openalex:https://openalex.org/a5103127114,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,b2f1db675b2599e354ab,OpenAlex author ID
Author productivity,Canonical work count,Max Thomasius,1,477,0.2,,openalex:https://openalex.org/a5061372647,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,272439595ff3b96c35f3,OpenAlex author ID
Author productivity,Canonical work count,Maxime Desgrouas,1,477,0.2,,openalex:https://openalex.org/a5082789684,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,5aeb6b891099b95aa832,OpenAlex author ID
Author productivity,Canonical work count,Małgorzata Sudacka,1,477,0.2,,openalex:https://openalex.org/a5058299868,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,14a6c8b99daf76e8179d,OpenAlex author ID
Author productivity,Canonical work count,Md Saifuddin Khalid,1,477,0.2,,openalex:https://openalex.org/a5101001680,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,107a276748b6c98a2e50,OpenAlex author ID
Author productivity,Canonical work count,Megan Hodgson,1,477,0.2,,name-only:c4f5fe90704c2aa68c75:d81efed87ecc76ec,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,c4f5fe90704c2aa68c75,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,Megan Lee,1,477,0.2,,openalex:https://openalex.org/a5101882765,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,2366390c9f679e2c90b7,OpenAlex author ID
Author productivity,Canonical work count,Megan M. Gray,1,477,0.2,,openalex:https://openalex.org/a5064681409,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7a9ca4d4d16f4705139f,OpenAlex author ID
Author productivity,Canonical work count,Megan Zichen Ye,1,477,0.2,,openalex:https://openalex.org/a5078005602,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,592d3957693502aad933,OpenAlex author ID
Author productivity,Canonical work count,Megha Patel,1,477,0.2,,openalex:https://openalex.org/a5101464587,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,3cc4d65478e63af8ab6e,OpenAlex author ID
Author productivity,Canonical work count,Meghal Shah,1,477,0.2,,openalex:https://openalex.org/a5038272821,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,79301031755b16db8fe6,OpenAlex author ID
Author productivity,Canonical work count,Mehdi Maanaoui,1,477,0.2,,openalex:https://openalex.org/a5088555865,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,03345c1deb2aad29820e,OpenAlex author ID
Author productivity,Canonical work count,Mehmet Nurullah Akkurt,1,477,0.2,,openalex:https://openalex.org/a5054084142,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,sci_a8f02e0b2a448efff5e6,OpenAlex author ID
Author productivity,Canonical work count,Mehul Gupta,1,477,0.2,,name-only:243562012607f7033171:607a4912885fae06,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,243562012607f7033171,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,Mei-Ju Su,1,477,0.2,,openalex:https://openalex.org/a5109849453,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,4fed0ae03cd7415c40f4,OpenAlex author ID
Author productivity,Canonical work count,Meiqi Meng,1,477,0.2,,openalex:https://openalex.org/a5007288254,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,0394426a6c4e7afe938e,OpenAlex author ID
Author productivity,Canonical work count,Meiwen Tian,1,477,0.2,,openalex:https://openalex.org/a5011616600,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,6f1527fb10827ca1da01,OpenAlex author ID
