paper_id,version_family_id,doi,year,publication_date,metadata_correction_applied,metadata_correction_ids,metadata_corrected_fields,metadata_source_row_sha256,metadata_corrected_row_sha256,metadata_evidence_urls,metadata_correction_rationale,metadata_reviewed_at_utc,final_model_families,final_model_description_raw,final_simulation_modalities,final_nts_domains,final_specialty,final_study_design,source_checked_by,source_checked_at_utc,evidence_url_1,evidence_url_2
282aa7d3820de53059e9,SIVF-880e72c3860882b609502c58,10.2196/87102,2026,2026-02-12,false,,,bcc5671f4ae5fb08370e58dcdeaa9fd2b455dbd6f7e218f39c748303b6fef597,ae91a2af8ef4cf5acdec3038bad07b16c09a044df49b540fd4c15cc7fa366e84,,,,GPT-4,These cases were integrated into a GPT-4-powered chatbot for practicing clinical history-taking.,virtual_patient;scenario;roleplay,communication;decision_making,psychiatry,development_evaluation,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.2196/87102,https://europepmc.org/articles/PMC12946781?pdf=render
c13d5a010789f6f44c11,SIVF-88e18b1b6b72ecdf5d2b5842,10.1016/j.nepr.2026.104878,2026,2026-05-30,false,,,640f42d5c6a9abd8ec9aa4bd769afd081c1894c5be0eec5067f7c253c09eb1a2,756dd1bdc04803ee0c4a8be20fc8a257638a3c1d2478963a5ff3b7bae987df7b,,,,ChatGPT_unspecified,"AI tools including ChatGPT, MindMeld NLP and Deepgram were applied mainly as pedagogical enhancers providing simulation, adaptive feedback and reflective learning support.",other,communication;decision_making,nursing,evidence_review,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1016/j.nepr.2026.104878,https://europepmc.org/article/MED/42284856
2877ad2c6a928639280a,SIVF-89059b038c6e60d290595d9e,10.2196/68486,2025,2025-04-04,false,,,64577fc5761e8ffa5280b522d3ea17d1916e6076354779b2b7784c2923261f5e,3c4e6e4bc8e295524cb63e41037616966417d41331f811713c718510be786e98,,,,GPT-3.5;GPT-4,"OpenAI GPT-3.5-Turbo and GPT-4.0-Turbo simulated patients, generated feedback, and rated dialogues.",virtual_patient,communication;decision_making,medicine;primary_care,development_evaluation,Codex model extraction reviewer B,2026-08-14T21:01:31Z,https://doi.org/10.2196/68486,https://pmc.ncbi.nlm.nih.gov/articles/PMC12008702/
bed98da775e40e17c44e,SIVF-8a632d2f1e1ebfe7f24dc378,,2026,2026-07-21,false,,,e3c0456b31a85e967b01cc20693f748c56acb80cff1a2f27d56a8ed75728e260,d7e6d59fb82ced06656df36a2f3b5b5ff2907d458a5813c11931ec4de8a16287,,,,unspecified_generative_model,QAA used an unnamed LLM to extract examiner claims and verify them against multimodal virtual-reality OSCE records,scenario;osce;vr_ar_xr,,paediatrics,development_evaluation,Codex model extraction reviewer A,2026-08-14T21:31:21Z,https://www.semanticscholar.org/paper/080d04695a7b6e8cc733e4fb61c51b770b4bad99,
0fe5747ae7b23830be21,SIVF-8a7d51fc850e0dcc5881c0ef,10.24963/ijcai.2025/1267,2025,2025-09-01,false,,,c6e45ffa4b1e21b8d0ed62ee6cc2a3332fe13f59988fced7d8608ce973c87b0f,2292c7fca1d10623715626e7a5b7785113b41420608c6209254d3f3712b1fc42,,,,Qwen;other_named,Instruction-tuned Qwen2 72B agents and a HunyuanDiT LoRA model generated medical-imaging standardized-patient content,virtual_patient;standardized_patient;scenario,,medical_imaging_education,development_evaluation,Codex model extraction reviewer A,2026-08-14T21:29:46Z,https://doi.org/10.24963/ijcai.2025/1267,
ae74530d7e9fa7f91f65,SIVF-8ab3481f123760949c72ed6e,10.7148/2026-0852,2026,2026-06-23,false,,,d4b0e01212af1a328111d4f297586da7adeb45008e2a6cfe9005e95aa99ffe41,d1e2117876480adf8faf1e605f361ae33ac6256a3f9230abfd0b218bce4784d6,,,,unspecified_generative_model,An unnamed LLM virtual assistant supported an immersive interprofessional anaphylaxis event,scenario;vr_ar_xr,stress_management,emergency_medicine;interprofessional,nonrandomized_comparative,Codex model extraction reviewer A,2026-08-14T21:30:37Z,https://doi.org/10.7148/2026-0852,
0038624c09ec9fe46395,SIVF-8abea2a5f5e6b6f9a1cf0fc2,10.1016/j.outlook.2025.102652,2025,2025-12-17,false,,,6d52c48b261c3904cb4ebaf01190da4e5e108488121a0958d6f0422256b00b2a,d5c2792eae6a5203dd5b49baa022511d1b5e1bdbac70421e0ac5d8ebae04cd07,,,,unspecified_generative_model,"BACKGROUND: Generative Artificial Intelligence (Gen AI) enables nursing students to practice complex, sensitive end-of-life care discussions in a simulated environment.",virtual_patient;scenario,communication,nursing;palliative_care,mixed_methods,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1016/j.outlook.2025.102652,https://pubmed.ncbi.nlm.nih.gov/41412086/
be9dea9f8b093b59c0c4,SIVF-8ad856258cb0403984451ce5,10.1186/s12888-025-07737-9,2026,2026-01,false,,,01d9c77bdb8556800f7be6a94cf165fac878d5c2f66e0b1f693d28f13c6bea13,823b962d2003f8583b053e97fc8e24ac19ca3cf80956429c4115dfd17fc54a72,,,,unspecified_generative_model,SEE THE PAIN was an unnamed multilingual generative-AI virtual-character simulator for suicide-risk-assessment practice.,virtual_patient;scenario,communication,psychiatry;suicide_prevention,pre_post,Codex model extraction reviewer B,2026-08-14T21:02:38Z,https://doi.org/10.1186/s12888-025-07737-9,https://europepmc.org/article/MED/41495734
6d3fca2519e927f795b8,SIVF-8ae5b87bf0c54b6cff7a7b02,10.7759/cureus.90469,2025,2025-08-01,false,,,c25eead257b94d2987b98502b90e2b0337e9d23ac1b0b02f9c7823d111ea03cc,d96499b6775ea8149764164fccf4389cf5d88712d7e32e61870bfb881feef8e6,,,,unspecified_generative_model,"The review covered unnamed LLMs and other AI methods across EMS scenarios, procedure training, and disaster preparedness",scenario;task_trainer;vr_ar_xr,,paramedicine_ems;disaster_medicine,evidence_review,Codex model extraction reviewer A,2026-08-14T21:31:21Z,https://doi.org/10.7759/cureus.90469,
9b778c91d64124298579,SIVF-8becefa86a80c6b4bdc37b30,10.48550/arxiv.2602.13321,2026,2026-02-10,false,,,a56af9a29959fed73587264a20e28ddcfdb10b5e3513f323a45c354c89203c84,c43df9d63751c90600af1ef9fc658098bbbba9ccceae91e80421677850c721e7,,,,other_named,"BERT-Base, BERT-Large, DistilBERT, RoBERTa-Base, DeBERTa-v3-Large, BioBERT, and PubMedBERT feature regressors evaluated 2-Sigma dialogues",virtual_patient;scenario,professionalism,general_medical_education,development_evaluation,Codex model extraction reviewer A,2026-08-14T21:30:37Z,https://doi.org/10.48550/arxiv.2602.13321,https://arxiv.org/abs/2602.13321
d02cfb250e397dd52db5,SIVF-8c8dec976c3e870cd8fc9c8e,10.22454/fammed.2025.954255,2025,2025-11,false,,,f064d1bb92441f313a71427cd48b34cc69b32e03fcb7acf3c55d457ea5bdd70d,ece645131ffc887ac2ca424f3ad13ec0f64d6ac6cc7932fde57c17a569d4fa04,,,,GPT-4,"ChatGPT-4, using the same rubric, was tasked with evaluating these 127 notes.",osce,decision_making,medicine,nonrandomized_comparative,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.22454/fammed.2025.954255,https://europepmc.org/articles/PMC12972204?pdf=render
81087c9bc5a7366ff084,SIVF-8ce2b0369721f0205f92b333,10.1186/s12909-026-09518-8,2026,2026-05,false,,,e0ca4c5e6e0378a9684dcacae52786bf63619fe77ac6852f87a942f47032ab9d,f5ea41bf61b6bd97da323c2542597db39ae6f82a48718f83526b08a238c21cff,,,,DeepSeek,A DeepSeek large language model powered the dental virtual-patient roleplay,virtual_patient;standardized_patient;roleplay,communication,dentistry,randomized_trial,Codex model extraction reviewer A,2026-08-14T21:29:06Z,https://doi.org/10.1186/s12909-026-09518-8,
3a2d4841832fea8715fe,SIVF-8f7bdc81c6a304f266541ee0,10.2196/84747,2026,2026-06-04,false,,,5e17282abe79d4166dea28f3d7b19718a0bf2d76d4d43395d24ad9f7e367ba22,5af3e0edc99a69d7d2d6c5b6c662734f893b7989b6ccf7666f647a363da40278,,,,GPT-4o;Qwen,Conclusions The multiagent framework offers a viable simulation of SPs through the coordinated interaction of multiple LLM-based agents.,virtual_patient;standardized_patient;roleplay,communication,medicine,development_evaluation,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.2196/84747,https://europepmc.org/articles/PMC13235703?pdf=render
08cc34de5385d0bd76a6,SIVF-8fd67bb3f122915cbcf35461,10.1145/3789859.3789885,2025,2025-11-21,false,,,10b43f86c0195b78a1d41a31aec8d8f1fdf811e347d5b77e9f8eb7fc90ae3d50,48c8d5a03e5a9df332aec501dae8ebbcecbfcf80f17ff17e88272a5f8233f2be,,,,ChatGPT_unspecified,ChatGPT acted as the simulated patient for smoking-cessation counselling consultations.,virtual_patient,communication,pharmacy;smoking_cessation,qualitative,Codex model extraction reviewer B,2026-08-14T21:00:22Z,https://doi.org/10.1145/3789859.3789885,https://www.semanticscholar.org/paper/3ce3685d1ed1ecb640285e4510a94dd7f5c1d56c
7b627eb0e17b77a07c57,SIVF-918e663f42ddd71c5343e176,10.1080/29984475.2026.2694603,2026,2026-07-09,false,,,ad59358a1665961486c7cafba43eaf1f12463b484a7c991a351506300f8313a2,75afd2d5f5ac7d1b0215bb552efe9dd12e00c4a636ab9248ae32778b602a4f4e,,,,unspecified_generative_model,"Generative-AI tools were synthesized as virtual patients, feedback providers, and communication-content generators.",virtual_patient;scenario,communication,health_professions,evidence_review,Codex model extraction reviewer B,2026-08-14T21:07:07Z,https://doi.org/10.1080/29984475.2026.2694603,https://www.tandfonline.com/doi/pdf/10.1080/29984475.2026.2694603?needAccess=true
c6788113fb3c0b6f7bcf,SIVF-922b304450e726ff8028d721,10.52783/jisem.v10i43s.8469,2025,2025-05-07,false,,,c263c4f33acdbf9f704250a9c1707287025890f092482a5cad61b5319cdbe5ac,533f1a3f8821112773eafdb990cf84a3a22311f75af0cfa58cb5ca12e05be345,,,,unspecified_generative_model,Multiple unnamed large language models with retrieval-augmented generation powered SurgBox simulations and Surgery Copilot.,scenario,decision_making,neurosurgery,development_evaluation,Codex model extraction reviewer B,2026-08-14T21:02:38Z,https://doi.org/10.52783/jisem.v10i43s.8469,https://jisem-journal.com/index.php/journal/article/download/8469/3841
78868accc1f86fb42dce,SIVF-9231de7c41664718007f21da,10.52979/raoa.1131252.1306,2025,2025-10-20,true,MCV2-001,doi,95ca0ef5eefbc84e3d4644f80bd3300170b1855ed793649ea3376e103a7a40bd,82838c7465bd420adc5f8d74b7a4d12dd85f50d9491115b8d0b4c546bbefae60,https://doi.org/10.52979/raoa.1131252.1306;https://raoa.aoa.org.ar/revistas/revista_fulltext?d=La_inteligencia_artificial_generativa_en_la_educaci%C3%B3n_odontol%C3%B3gica%3A_Una_revisi%C3%B3n_narrativa_de_aplicaciones_y_desaf%C3%ADos&n=3&t=476&v=113,"The retained source DOI was incomplete. The publisher citation and indexed article record identify the complete DOI ending in .1306; the title, authors, journal, date and electronic article number agree.",2026-08-14T20:53:44Z,ChatGPT_unspecified,The review covered ChatGPT and generative-AI applications for dental clinical simulation and decision support; the version was not reported,scenario,decision_making,dentistry,evidence_review,Codex model extraction reviewer A,2026-08-14T21:32:12Z,https://doi.org/10.52979/raoa.1131252,
327767a02786d8ff7a19,SIVF-9234d9b816faddf1847c05b1,10.1016/j.learninstruc.2025.102267,2025,2025-11-22,false,,,8aa523394d363b30e1addfc7d39405bc1dc0aa5fbdab05774109ac03d7c712c0,60220c1f57eaf119b1c830ef06b1641f66e4059edd269f7f78105444d9e45dc4,,,,unspecified_generative_model,"We developed and evaluated the MmLA pipeline, which integrates speech extraction, gaze tracking, and semantic analysis using a Large Language Model (LLM).",standardized_patient;scenario,communication;teamwork,medicine;social_work,development_evaluation,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1016/j.learninstruc.2025.102267,https://openalex.org/W4416528912
3bb7eee2436c25920c9e,SIVF-928d65e32d143409af9ea670,10.1177/10436596251375925,2025,2025-09-22,false,,,137546df222e06341b7601b15668f4dd33fa3743c2de88078988bb68cc94bb94,6b9612e0044bbadf7c15a305583b46e39b5aa219e7945fd5d9783fa040bfca96,,,,ChatGPT_unspecified,"Methodology: Artificial intelligence (AI), specifically ChatGPT, was employed to create learning objectives, a clinical scenario involving an Amish man with chest burns, a detailed script, and debriefing tools aligned with INACSL Standards of Best Practice.",scenario;debriefing,communication;professionalism,nursing,methods_framework,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1177/10436596251375925,https://europepmc.org/article/MED/40977597
44090e715310ee158f37,SIVF-92f9a4509eec62cef6748f93,10.48550/arxiv.2410.12858,2024,2024-10-11,false,,,02af79a9c7fb995af3a97c9502cd140b9c4245959b67ab0d86bf862a1b6b5dbe,1a09be2b26f47a9fc3db88a2e79517dd4f067b632013b06cd9c971de36a5c1b2,,,,GPT-4;unspecified_generative_model,"GPT-4 and other unnamed frontier open-source and proprietary LLMs graded communication from 2,027 transcribed OSCE recordings.",osce,communication,medicine,development_evaluation,Codex model extraction reviewer B,2026-08-14T21:00:22Z,https://doi.org/10.48550/arxiv.2410.12858,http://arxiv.org/abs/2410.12858
6a18d985481870e99d72,SIVF-93d4c9852e90f92c67f73ca7,10.1016/j.nepr.2026.104847,2026,2026-04-28,false,,,3ae3839a13937ac0222b8b3259e3c55cfaa484c4bb5627492ed68efda3adfe6d,f1d691069e9cc172a488a03d43ec19fc405fbe80e2e29e056e0957b7c4404c0b,,,,unspecified_generative_model,BACKGROUND: Generative AI and Intelligent Tutoring Systems (ITS) offer personalized scaffolding.,other,communication,nursing,evidence_review,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1016/j.nepr.2026.104847,https://europepmc.org/article/MED/42068655
1131dfab50144331e92a,SIVF-9578c9cc8d502d13d07bf5cd,10.5281/zenodo.20711108,2026,2026-06-16,false,,,10c0c6af0ce7bd5a79657f856bc21610b78937a29253bfb124d52f4bb7610f34,81fea7b613219ffc615595ae949e6873cf9f6503b0243e04f8a443c878f0b0a4,,,,ChatGPT_unspecified,"Developed on the ChatGPT platform (OpenAI) through the custom GPT functionality, EndoGPT 2009 integrates a large language model, a set of structured operational instructions, and a curated knowledge base, enabling the simulation of hypothetical clinical scenarios and the educational training of the interpretation of signs, symptoms, diagnostic tests, and complementary examinations related to pulpal and periradicul...",scenario,decision_making,endodontics,methods_framework,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.5281/zenodo.20711108,https://openalex.org/W7164914877
582bc7c400fa7acf214f,SIVF-95efd9e693f723f0b2a1fe9f,10.2196/59435,2025,2025-01-01,false,,,083b9d3c8a12c249acf8b3c5de1b0a4572bb9de4fccc2d99831d037e9c9c6aa6,e810c88af3ca5c1ad7a44853f69a7c1fb8dbc56ec93d8bf736dff18a2176a573,,,,ChatGPT_unspecified,"Specifically, we delved into the potential of using ChatGPT, a representative LLM, in transforming medical education by serving as a cost-effective alternative to standardized patients, specifically for history-taking tasks.",virtual_patient;standardized_patient,communication,gastroenterology;medicine,development_evaluation,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.2196/59435,https://europepmc.org/articles/PMC11736217?pdf=render
b4fa4675ffa2674da6e1,SIVF-969b18f69ee0c54d932c3c5c,10.1136/archdischild-2025-329846,2026,2026-06-22,false,,,0ca2edce82a3a47f8c3617fe15541f72e922317465ce7f21716749f2e7993cd2,49e58cc882a63b694fc1606560916ba1013ec328adb6884b682df7ac55d454fc,,,,ChatGPT_unspecified,"CONCLUSION: Although the realism of the agents can be improved, ChatGPT can generate plausible proxies of participants in medical scenarios and could be useful for complementing standardised patient-based training.",virtual_patient;scenario;osce;roleplay,communication,paediatrics,development_evaluation,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1136/archdischild-2025-329846,https://europepmc.org/article/MED/41791854
9287cf74b213e44a489d,SIVF-96e1ee8309792cd05981e194,10.2147/amep.s578857,2026,2026-03-01,false,,,0ae39e8a54b1a27815dd5438ffd6e168382e2e80a748025a683d5078278883b9,c2ebcde1b843d52c9067ff85ee1b6fc0fd9662e384fdfbd86367b876c84e17fd,,,,unspecified_generative_model,Unnamed conversational agents and LLM-enabled systems scaffolded reflective dialogue and summarized performance in XR debriefing.,vr_ar_xr;debriefing,communication;teamwork,health_professions,evidence_review,Codex model extraction reviewer B,2026-08-14T21:01:31Z,https://doi.org/10.2147/amep.s578857,https://europepmc.org/article/MED/41884863
432422a165ddc6a24c2f,SIVF-9787986c024a2c505e378d3b,10.1016/j.csbj.2025.05.025,2025,2025-05-01,false,,,d9613fc9f059981c734b6d5a0872569254d6c5a64cea61ce7f01d536992b34a4,bb68e12a3aa1510738c7db85dbdeff7aa5cb0cba501a3689ce9fe2fbb4a9bfb0,,,,unspecified_generative_model,"These generative agents simulate human-like behavioral responses by leveraging LLM capabilities, cognitive mechanisms, and contextual memory retrieval.",virtual_patient,communication;decision_making,medicine,development_evaluation,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1016/j.csbj.2025.05.025,https://europepmc.org/articles/PMC12180958?pdf=render
59ac00c951a84da39213,SIVF-97cf727a75c58444fb814671,10.3390/healthcare14131883,2026,2026-06-28,false,,,ff6361c761a1753f4f4c14796f9df8fb7b32cf032b90386021845c5633b03b40,2259786b00abcbd3d880e8f10c42d035af0768f37698841a7bf9117557cf1de4,,,,unspecified_generative_model,"An unnamed generative-AI simulator delivered ten encounters per type 2 diabetes, obesity, and breast-cancer disclosure scenario with automated feedback.",virtual_patient;standardized_patient;scenario,communication,medicine;endocrinology;oncology,pre_post,Codex model extraction reviewer B,2026-08-14T21:01:31Z,https://doi.org/10.3390/healthcare14131883,https://europepmc.org/article/MED/42450893
94bb63aeb68eddb59442,SIVF-98c37193a6b14c7933c65b9d,10.1093/schbul/sbag003.010,2026,2026-02-01,false,,,9327bf2194286c3db2dcf3eff820e1877edea5a25b1a0a4e7cf4359d22afa12d,943a4b4c87794e80dcf649e4431697338630fd230dc3fdb55c6deda08c4fd4e1,,,,unspecified_generative_model,Future research could further integrate multimodal emotion recognition technology with generative AI systems to validate AIGC's long-term teaching effectiveness and adaptability in real-world clinical settings.,scenario,communication;decision_making,nursing;psychiatry,mixed_methods,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1093/schbul/sbag003.010,https://openalex.org/W7128765487
592d3957693502aad933,SIVF-99e2f17fed1fab3f9e04cc5c,10.2196/82756,2026,2026-05-07,false,,,44372a2d589f8b3bd43d3c81fc0fea78b0964c05a9ad1c86db41f5328e03f55c,5963f9b63762fdda9ae6549fce3b82ff436399c24f39a8a58b3f9ef8106ad6f1,,,,ChatGPT_unspecified;GPT-3.5;GPT-4;GPT-4o;Claude;Llama;DeepSeek;Qwen;other_named,"Included systems used unspecified ChatGPT, GPT-3.5 Turbo, GPT-4 and GPT-4 Turbo, GPT-4o, Claude variants, LLaMA-3, DeepSeekV3, Qwen3, and other fine-tuned or Convai systems",virtual_patient;scenario,communication;decision_making,health_professions_education,evidence_review,Codex model extraction reviewer A,2026-08-14T21:32:12Z,https://doi.org/10.2196/82756,https://pmc.ncbi.nlm.nih.gov/articles/PMC13152703/
416753b67d9e900455c8,SIVF-9a5bde06ad8360432fb81b20,10.1109/icscan62807.2024.10894451,2024,2024-12-27,false,,,69bf98c00770175766882e9985fdfd5f475ad3017bbb28d1d4edbd2942c04dcc,77dcba956c864827b545eba6ff4512dcdaf922a9fd5199cf084fd848c0a66326,,,,GPT-4,GPT-4 powered a speech-enabled avatar assistant that guided learners through anatomy and simulated procedures in virtual reality.,task_trainer;vr_ar_xr,,medicine,development_evaluation,Codex model extraction reviewer B,2026-08-14T21:06:07Z,https://doi.org/10.1109/icscan62807.2024.10894451,https://openalex.org/W4407950195
43800694173ba371af4f,SIVF-9b1bc933890561e58de61d63,,2025,2025-12-31,false,,,507a2cba1035398fb489cbf277bd8bcebd7f810771f89a218fc99a13028e1ac9,3ba05d2b428484a0fd2435d298266100573e24922ab96a1eee73acad065f188e,,,,ChatGPT_unspecified,"ChatGPT interprets these selections, queries the corresponding JSON nodes, and presents the relevant scenario details.",scenario,decision_making,anaesthesia,methods_framework,Codex model extraction reviewer C,2026-08-14T21:29:08Z,http://irep.iium.edu.my/126336/1/126336_Integrating%20ChatGPT%20and%20JavaScript.pdf,https://openalex.org/W7125089152
sci_49f3e83303945c5d95da,SIVF-9c04149b0ef884ffe25fb98f,10.1016/j.teln.2025.01.019,2025,2025-07-01,,,,,,,,,ChatGPT_unspecified,ChatGPT virtual-patient simulation within reviewed nursing teaching pedagogies,virtual_patient;scenario,,nursing,evidence_review,Codex source-check reviewer Scopus increment,2026-08-16T22:16:00Z,https://www.sciencedirect.com/science/article/abs/pii/S1557308725000307,https://doi.org/10.1016/j.teln.2025.01.019
04b48ce4dda567febfa2,SIVF-9c37ad435f029f86e37977f0,10.48550/arxiv.2404.13066,2024,2024-04-13,false,,,0a0355dd44468a466365dbba992844862d8f0d603b86fb4e1d7f713f32142aa5,1c4dc8870fdab6bf760190506faf895ffe42ea1917a43c7ce29c6825ec08abf4,,,,GPT-3.5;GPT-4;Llama;Mistral;Qwen;other_named,"CureFun evaluated GPT-3.5-turbo, GPT-4 as judge, Llama2-70B and Llama-13B, Mixtral-8x7B, Qwen-72B, PaLM, ERNIE-4-Bot, BianQue-2, and DISC-MedLLM",virtual_patient;scenario,communication,general_medical_education,development_evaluation,Codex model extraction reviewer A,2026-08-14T21:30:37Z,https://doi.org/10.48550/arxiv.2404.13066,https://arxiv.org/abs/2404.13066
cb97375c66ea36d11d94,SIVF-9c8ea8ba82c60214323caa26,10.18848/1835-9795/cgp/a372,2026,2026-04-15,false,,,a797819c42e159db4efa691369373fd967d298a2ad2f5a085a030e9e2a59921d,da6e73b049b8e0dc04b09f0abc4d259b0f74a3e6128233df9f23bb9e22844c2e,,,,ChatGPT_unspecified;Copilot,"ChatGPT and Microsoft Copilot generated Twine narrative, code, and visual content, with ElevenLabs audio narration",scenario,decision_making,nursing,qualitative,Codex model extraction reviewer A,2026-08-14T21:30:37Z,https://doi.org/10.18848/1835-9795/cgp/a372,
c98aa2499bea62fd3f2a,SIVF-9d709c82ea9244a7e9080eed,10.1093/bjs/znag018.117,2026,2026-03-01,false,,,9c93afb604a064a2768ea6317fb6baf86f671eb2104214d00fb7ab75b2686265,9f77ac4c22e1e16733354cbce573e7beea2a2db9239afcd82d2989b1e3cedb7c,,,,ChatGPT_unspecified;Mistral;Copilot,"ChatGPT Plus, Mistral Pro, and Copilot Pro generated sarcoma-care virtual-patient responses",virtual_patient,communication,sarcoma_care,mixed_methods,Codex model extraction reviewer A,2026-08-14T21:27:02Z,https://doi.org/10.1093/bjs/znag018.117,
14a6c8b99daf76e8179d,SIVF-9d85b251e67277b1da5dd4d3,10.1186/s12909-025-08006-9,2025,2025-10-02,false,,,392d1f647b439724a4641b1f2537cfe2137d9a22160dc04d6f441bbdf4a8deea,fd3c632bb5172ce4c94cba4dabb5cf516dd47a480b8e8e0962e5f4b17ed0e088,,,,ChatGPT_unspecified,ChatGPT generated a 200-case virtual-patient blueprint and five virtual patients that were compared with human-authored cases.,virtual_patient,,medicine,development_evaluation,Codex model extraction reviewer B,2026-08-14T21:01:31Z,https://doi.org/10.1186/s12909-025-08006-9,https://bmcmededuc.biomedcentral.com/counter/pdf/10.1186/s12909-025-08006-9
f97eadc969f29dc262e7,SIVF-9dafcfdf592da2543131f8dd,10.6315/3005-3846.2273,2025,2025-01-01,false,,,74a1167d1b1eecb238187b4984df65604ce9873ba6f83519e52822d6de0cc1ed,65035e78473e025a0b25bbccb6e535d252b30122e9a7ef25e2f38cad25f5b54f,,,,unspecified_generative_model,GPT-based virtual patient and examiner components supported stroke-rehabilitation history taking; the exact GPT version was not reported,virtual_patient;scenario,communication,rehabilitation_medicine;stroke_rehabilitation,mixed_methods,Codex model extraction reviewer A,2026-08-14T21:31:21Z,https://doi.org/10.6315/3005-3846.2273,
5b356113a239c62ba5ac,SIVF-9e83cb156dd17f114a566ebd,10.1109/aisp68263.2025.11396186,2025,2025-11-22,false,,,5224e741416b3900e30363e2684355ff7578353015c3e5c9daf47ec28b5146ea,7a6e2f46aef153e7a7f95ec9443560802e51a01fb4d5471fb88417bc1ff28e4b,,,,Llama;Gemma,Experimental results show that the fine-tuned Gemma-3-1B model achieved the best trade-off between precision and recall.,virtual_patient,communication;decision_making,otolaryngology,development_evaluation,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1109/aisp68263.2025.11396186,https://www.semanticscholar.org/paper/adcaa16aac45789bfa4d12955e382a43bcc92d1f
0a56637c161743569cf5,SIVF-9f18653891f756274ecdcc44,10.1186/s12909-024-06399-7,2024,2024-11-28,false,,,ee249597dfd5454c712646f6a9d69f2f54b6060d4f47e8f6753c1d2a62a593d6,45465b07d33507ae65c62e117a61019f608f9d62770e518ffe9b5b8ec3788976,,,,unspecified_generative_model,Unnamed large language models simulated patient-doctor history conversations and generated structured feedback.,virtual_patient,communication;decision_making,medicine,randomized_trial,Codex model extraction reviewer B,2026-08-14T21:06:07Z,https://doi.org/10.1186/s12909-024-06399-7,https://bmcmededuc.biomedcentral.com/counter/pdf/10.1186/s12909-024-06399-7
85b8ae635d7a78f669e0,SIVF-9fb277e6f5bfefa79b76c12e,10.48550/arxiv.2511.00709,2025,2025-11-01,false,,,a4451d9b0ed694ec058707712d1d7013869130fdd8de2f6236545b16bfb652cd,9817bf1615eafcbb89ac370af43d1935e4ce901507e7d00b3cc74aab16645703,,,,unspecified_generative_model,An unnamed large language model powered a voice-enabled virtual patient with predefined symptom profiles and communication styles.,virtual_patient,communication,mental_health,development_evaluation,Codex model extraction reviewer B,2026-08-14T21:00:22Z,https://doi.org/10.48550/arxiv.2511.00709,https://www.semanticscholar.org/paper/86848f4f018632dfaecfca17a209537c70d9d61e
f2454b259920b1b1d032,SIVF-9fd09509819c0e5e4f941172,10.1186/s12909-026-09307-3,2026,2026-05-12,false,,,2895a034f53d44f13fccf5e28328e00247328243d1dc2bc0786f7872018b3162,3022f917a9daae44fa490530ff7a893f9ca876467e9084a14aa2b9d032a3b06a,,,,GPT-4o,The psychiatric virtual-patient system used GPT-4o as its cognitive core,virtual_patient,communication,psychiatry,mixed_methods,Codex model extraction reviewer A,2026-08-14T21:27:02Z,https://doi.org/10.1186/s12909-026-09307-3,
4ef0a8247384321e8b47,SIVF-a12a7e3b746834241be69690,10.5811/westjem.64184,2026,2026-03-26,false,,,c51457bb1ea44988acb0c87acef409a11c0f7fb5690114c1f8e33d2002ad89ac,51fd8ad3c14ebe1ce6ae025c3c8c611f0e53e32a9453ce0345fb26d402a37f97,,,,unspecified_generative_model,Innovating Emergency Medicine Simulation Training through Generative AI: A Pilot in Resident Education,virtual_patient;scenario;debriefing,communication;decision_making,emergency_medicine,pre_post,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.5811/westjem.64184,https://escholarship.org/uc/item/7r72h34j
48e2ce8734d9d1acb602,SIVF-a32648fb78324fd1a6d430e0,10.3389/fpubh.2026.1899528,2026,2026-08,false,,,6d10b39592eb2afcfd8f5354804c7e198d01d347c4fc5245c13f9064880eae08,76aafc6d3cb26589e6354cfe72512366782b51228fa49fac6bf49990dd45b1be,,,,unspecified_generative_model,"Unnamed large language models were reviewed for emergency virtual-patient rehearsal, case drafting, feedback, and assessment.",virtual_patient;scenario,communication;decision_making,emergency_medicine,evidence_review,Codex model extraction reviewer B,2026-08-14T21:07:07Z,https://doi.org/10.3389/fpubh.2026.1899528,https://www.frontiersin.org/articles/10.3389/fpubh.2026.1899528/full
