integration_schema_version,record_key,source_corpus,source_record_id,doi,openalex_id,year,publication_date,record_type,url,source_row_sha256,provisional_family_id,family_size,family_members_sha256,family_status,version_role,preferred_for_analysis,preferred_record_key,preferred_basis,relationship_to_preferred,family_membership_rationale,family_evidence_locator,preferred_selection_rationale,preferred_selection_evidence,reviewed_by,reviewed_at_utc
scopus-final-integration-corrected-v2.0,base_eligible_v4:b216d2e3bbb753147fd2,base_eligible_v4,b216d2e3bbb753147fd2,10.1192/bjo.2026.11352,,2026,2026-06-01,"JournalArticle, Review",https://doi.org/10.1192/bjo.2026.11352,af735de5a02194ed356e55ecccbab7558e2d8c531528910d2c7515e8f3081a63,SIVF-7a4a906a911a5cceb224d9d0,1,7a4a906a911a5cceb224d9d008b45805e6e4b6d4376557df6a37660268ef5554,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:b216d2e3bbb753147fd2,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1192/bjo.2026.11352,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1192/bjo.2026.11352,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:0aea8997b3d07a3c7455,base_eligible_v4,0aea8997b3d07a3c7455,10.18060/29629,,2026,2026-03-30,JournalArticle,https://doi.org/10.18060/29629,b0756ad505f3dddfe2e403a309d0324eead07c261c6357d11c04ed9daa69a898,SIVF-7a52e6866fc79ff02db6f195,2,7a52e6866fc79ff02db6f19520f6918ca46fad4434433ae257454d92bc231931,LINKED_VERSION_FAMILY,conference_abstract,yes,base_eligible_v4:0aea8997b3d07a3c7455,most_complete_available_report,self_preferred,"Candidate-pair review established one scholarly work. The author list and full abstract, including methods, numerical results and conclusions, are identical; the DOI record is the publisher-hosted IMPRS proceedings abstract and the other record is the earlier conference repository copy.",https://doi.org/10.18060/29629; https://openalex.org/W7125358242,The DOI-assigned publisher proceedings version is the stable final citable record and is preferred over the earlier repository conference copy.,https://doi.org/10.18060/29629,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:ad9152505ba141b61df2,base_eligible_v4,ad9152505ba141b61df2,,W7125358242,2025,2025-07-25,conference-abstract,https://openalex.org/W7125358242,f48acf3d949b7bb9867ff1c6a976b7bc21869db89e8d702440af721498081147,SIVF-7a52e6866fc79ff02db6f195,2,7a52e6866fc79ff02db6f19520f6918ca46fad4434433ae257454d92bc231931,LINKED_VERSION_FAMILY,conference_abstract,no,base_eligible_v4:0aea8997b3d07a3c7455,most_complete_available_report,conference_version_of,"Candidate-pair review established one scholarly work. The author list and full abstract, including methods, numerical results and conclusions, are identical; the DOI record is the publisher-hosted IMPRS proceedings abstract and the other record is the earlier conference repository copy.",https://doi.org/10.18060/29629; https://openalex.org/W7125358242,The DOI-assigned publisher proceedings version is the stable final citable record and is preferred over the earlier repository conference copy.,https://doi.org/10.18060/29629,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:1f053883c644e171d2c8,base_eligible_v4,1f053883c644e171d2c8,10.2196/preprints.63312,,2024,2024-06-16,preprint,https://doi.org/10.2196/preprints.63312,5fdf4fd5cf4bc8357cd531a523f9b0bd62d1aa357b3968334a6dee5b1345e47d,SIVF-7bbcbcd4d178657ddade66d6,2,7bbcbcd4d178657ddade66d6995b258798c0b6d81a80f81cb2c3beff74f09fec,LINKED_VERSION_FAMILY,preprint,no,base_eligible_v4:aedb9561df16d70a7ef8,final_most_complete_publication,preprint_of,"Candidate-pair review established one scholarly work. Matching core title, author team, study design and results, together with the linked preprint and journal records, establish prepublication and final reports of the same scholarly work.",https://doi.org/10.2196/preprints.63312; https://doi.org/10.2196/63312,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over the linked preprint version.,https://doi.org/10.2196/63312,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:aedb9561df16d70a7ef8,base_eligible_v4,aedb9561df16d70a7ef8,10.2196/63312,,2025,2025-03-03,article,https://doi.org/10.2196/63312,0931c03fb38e914e89231a22a0e1b6b2e667d429192f1b26ae013226f10424ba,SIVF-7bbcbcd4d178657ddade66d6,2,7bbcbcd4d178657ddade66d6995b258798c0b6d81a80f81cb2c3beff74f09fec,LINKED_VERSION_FAMILY,final_journal_article,yes,base_eligible_v4:aedb9561df16d70a7ef8,final_most_complete_publication,self_preferred,"Candidate-pair review established one scholarly work. Matching core title, author team, study design and results, together with the linked preprint and journal records, establish prepublication and final reports of the same scholarly work.",https://doi.org/10.2196/preprints.63312; https://doi.org/10.2196/63312,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over the linked preprint version.,https://doi.org/10.2196/63312,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:fb4436cacb550c46d347,base_eligible_v4,fb4436cacb550c46d347,10.1080/0142159x.2024.2376879,,2024,2024-07-11,JournalArticle,https://doi.org/10.1080/0142159x.2024.2376879,f0a9038d99a1976898e8d6f3255fdfe58eefe05dcbfd30c5998df630d1962d5f,SIVF-7bd2b1d72ca364acdfd3007c,1,7bd2b1d72ca364acdfd3007c3085d8f3ab8095d0ee4454a534924a3ffe7463c4,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:fb4436cacb550c46d347,only_eligible_version,self_preferred,Candidate review found that this virtual-patient development and concept paper is a companion but distinct work from the later 60-dialogue evaluation; no other eligible version was identified.,https://doi.org/10.1080/0142159x.2024.2376879,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1080/0142159x.2024.2376879,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,scopus_increment:sci_d54eaf2ee85c6160a060,scopus_increment,sci_d54eaf2ee85c6160a060,10.1016/j.radi.2025.103002,W4411306442,2025,2025-08-01,article,https://doi.org/10.1016/j.radi.2025.103002,954b2286a8b6a9b5cadf96d229f6108c7cdef1294d198ae2b4c22fc53806f088,SIVF-7bfab47eae91e98d74598bb5,1,7bfab47eae91e98d74598bb542ff001865d153c2dc995bcb23d0167e4ffe087f,SINGLETON_WORK,standalone_publication,yes,scopus_increment:sci_d54eaf2ee85c6160a060,only_eligible_version,self_preferred,"Exhaustive identifier, title, author, date, and abstract comparison found no confirmed eligible publication version of this Scopus record.",https://doi.org/10.1016/j.radi.2025.103002,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.radi.2025.103002,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:60653c070afcf8848788,base_eligible_v4,60653c070afcf8848788,10.1097/nne.0000000000002159,,2026,2026-03-30,article,https://doi.org/10.1097/nne.0000000000002159,259f2521647d88173bdd25a585a63cdee208db186b060dff0a28c21dbfd1a66e,SIVF-7cc9563b1a8cce330234ebec,1,7cc9563b1a8cce330234ebecdf8505311a8ba0058dd87bfd61644f7c4bf259f6,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:60653c070afcf8848788,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1097/nne.0000000000002159,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1097/nne.0000000000002159,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:8db4130844dc8d367d1f,base_eligible_v4,8db4130844dc8d367d1f,10.1007/s10758-025-09929-4,,2024,2024-05-03,"JournalArticle, Review",https://doi.org/10.1007/s10758-025-09929-4,c347a89beb6565b785ee64e253834558e2ba05dee7d9dfa532e261798a76bf1c,SIVF-7d8dd9b7d3c843bd6f99bc14,2,7d8dd9b7d3c843bd6f99bc14d236b85ed6fffcfac0a94758ba0ce45308b73ed8,LINKED_VERSION_FAMILY,final_journal_article,yes,base_eligible_v4:8db4130844dc8d367d1f,final_most_complete_publication,self_preferred,"The linked records have overlapping authors and report the same research question, design, intervention, and findings; identifiers and content establish preprint and final journal versions of one work.",https://doi.org/10.1007/s10758-025-09929-4,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.1007/s10758-025-09929-4,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:e0de63682423ba8e3ad5,base_eligible_v4,e0de63682423ba8e3ad5,10.1101/2024.05.02.24306753,,2024,2024-05-03,preprint,https://doi.org/10.1101/2024.05.02.24306753,a0d80eedfeb432854b71bf788a3ff3802ba6ad21a4d127ba356ecabc980c2f12,SIVF-7d8dd9b7d3c843bd6f99bc14,2,7d8dd9b7d3c843bd6f99bc14d236b85ed6fffcfac0a94758ba0ce45308b73ed8,LINKED_VERSION_FAMILY,preprint,no,base_eligible_v4:8db4130844dc8d367d1f,final_most_complete_publication,preprint_of,"The linked records have overlapping authors and report the same research question, design, intervention, and findings; identifiers and content establish preprint and final journal versions of one work.",https://doi.org/10.1101/2024.05.02.24306753,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.1007/s10758-025-09929-4,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:32c1dcd0212f833ee125,base_eligible_v4,32c1dcd0212f833ee125,10.22492/issn.2186-5892.2026.22,,2026,2026-02-09,Conference,https://doi.org/10.22492/issn.2186-5892.2026.22,6dbcab66d540b7a1446c0b94305ea3aeed2fb42cf8da9e3653585ed5215ae060,SIVF-7dcf442ee616b969531512ce,1,7dcf442ee616b969531512ce1c70af880a243ff91c91499ada147a9c5c1951cf,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:32c1dcd0212f833ee125,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.22492/issn.2186-5892.2026.22,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.22492/issn.2186-5892.2026.22,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:061a5c17950367156401,base_eligible_v4,061a5c17950367156401,10.1371/journal.pone.0321352,,2025,2025-06-11,Journal Article,https://doi.org/10.1371/journal.pone.0321352,ded2d53572a554f04650f8b113616e97e35d9f2b7c97a679e954d2be31e0983e,SIVF-7ddf57903cd6af0ac00a4961,1,7ddf57903cd6af0ac00a49616082913992f9292c8980ee30a6572d9746cfd391,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:061a5c17950367156401,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1371/journal.pone.0321352,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1371/journal.pone.0321352,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:56dc16bbc7cd98ca993a,base_eligible_v4,56dc16bbc7cd98ca993a,10.1186/s41077-026-00467-2,,2026,2026-07-15,article,https://doi.org/10.1186/s41077-026-00467-2,0d5f616731aa2b3abbca0089395d2fe5a90a19d86f11ee2ddb31ba60179c51b5,SIVF-7de03c9fac8017e0f959fc76,1,7de03c9fac8017e0f959fc76e356c79a4824d46175f788700c3db64047075011,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:56dc16bbc7cd98ca993a,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1186/s41077-026-00467-2,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s41077-026-00467-2,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:38da855b4155bb083590,base_eligible_v4,38da855b4155bb083590,10.7180/kmj.26.173,,2026,2026-06-30,"JournalArticle, Review",https://doi.org/10.7180/kmj.26.173,006930f0b6487448d1410d3e5e9b8c5addccf7badd0873abc47874c261b3a062,SIVF-7e0812fad791416a898fc437,1,7e0812fad791416a898fc437066caa302fb12c802f2a3e72e91a3e8d9341d2b8,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:38da855b4155bb083590,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.7180/kmj.26.173,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.7180/kmj.26.173,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:240393927e83854aac9b,base_eligible_v4,240393927e83854aac9b,10.2196/73419,,2025,2025-08-29,JournalArticle,https://doi.org/10.2196/73419,f7545457e01437ce63975b23564fe525ae375d64f891791cdd5bef9a6d9d4a0b,SIVF-7e231e5630f5d2734af21f41,1,7e231e5630f5d2734af21f41ac6dbc74fb62bec092e3d816fd9026b11e7d0ad3,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:240393927e83854aac9b,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.2196/73419,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/73419,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:328dc44eb7208308940c,base_eligible_v4,328dc44eb7208308940c,10.31234/osf.io/375sq,,2023,2023-08-26,preprint,https://doi.org/10.31234/osf.io/375sq,4fcd05878c65e50672542c4aa9bdc23de1ae2a57849b57975f08a8551dc2f77d,SIVF-7e482b65bfdb15ce4900105f,1,7e482b65bfdb15ce4900105f669b09bf827908d9c220e829e4b652e9e3462576,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:328dc44eb7208308940c,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.31234/osf.io/375sq,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.31234/osf.io/375sq,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:907d492e03a26ae110b8,base_eligible_v4,907d492e03a26ae110b8,10.1080/28376811.2026.2711212,,2026,2026-07-30,article,https://doi.org/10.1080/28376811.2026.2711212,f8c19c203c769d5b2e492490453416bfd3500d93a3e048b8d81c5ad1235bf075,SIVF-80a691486b0b88ef600ce4a5,1,80a691486b0b88ef600ce4a5a40111ff73686ecd50bc67ca5a05f844a457aae9,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:907d492e03a26ae110b8,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1080/28376811.2026.2711212,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1080/28376811.2026.2711212,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:35ffd2cef7df5e4ea7fc,base_eligible_v4,35ffd2cef7df5e4ea7fc,,W7155259087,2026,2026-01-01,report,https://openalex.org/W7155259087,3882fb3199f6b4fffbac4aae7adf8d8c8d93992cd8b4bfba386cdd3a21c7f144,SIVF-80aad0fc7833aa90a3e58ae6,1,80aad0fc7833aa90a3e58ae66509eac3fa4e4516a07ef954e14d811271ae051d,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:35ffd2cef7df5e4ea7fc,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://openalex.org/W7155259087,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://openalex.org/W7155259087,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:b3a8d73bf08119c4ce68,base_eligible_v4,b3a8d73bf08119c4ce68,,W7135627369,2025,2025-06-01,conference-paper,https://openalex.org/W7135627369,6459e61550336641cd6ce2814b1ac473826a90f4942075fb80709418029d1ccc,SIVF-80cb165e551e899b34b4cc07,1,80cb165e551e899b34b4cc07f6d691b55e3d013e2fe84efa9dfe3b614b2dadcc,SINGLETON_WORK,conference_full_paper,yes,base_eligible_v4:b3a8d73bf08119c4ce68,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://openalex.org/W7135627369,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://openalex.org/W7135627369,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:aa05a5932f8ebb716574,base_eligible_v4,aa05a5932f8ebb716574,10.1038/s41746-026-02626-1,,2026,2026-05-05,"JournalArticle, Review",https://doi.org/10.1038/s41746-026-02626-1,8cd64b4651bb75eff7d8db86387f038027fa28f0d123a097fcce3a211b6439eb,SIVF-8108fd19c72b3916cee9dbb0,1,8108fd19c72b3916cee9dbb066abade66484abc909e6028bc4517dcca40fd180,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:aa05a5932f8ebb716574,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1038/s41746-026-02626-1,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1038/s41746-026-02626-1,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:db80308782a219cbea0e,base_eligible_v4,db80308782a219cbea0e,10.1007/s41666-024-00180-7,,2024,2024-11-14,Journal Article,https://doi.org/10.1007/s41666-024-00180-7,73f0026b946705d937e160d0a80e9ae94cb4dd4485f958775f372931b93901d3,SIVF-8208392e22bb1fb365983696,1,8208392e22bb1fb36598369613ec593a6da7fef458e14e62182e7bdd97321cc9,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:db80308782a219cbea0e,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1007/s41666-024-00180-7,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1007/s41666-024-00180-7,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:614d439112e6f1ccea50,base_eligible_v4,614d439112e6f1ccea50,10.1108/978-1-80686-209-220261010,,2026,2026-03-18,book-chapter,https://doi.org/10.1108/978-1-80686-209-220261010,c89b74479434d4420f05e21e5fc4ae8167f955b6e67716a75e0ec0b2cb297857,SIVF-82e670f8fe6baf401ff9e6ab,1,82e670f8fe6baf401ff9e6abc9034b434087f0d6dfec8761ad7a12ca4a3cd4d4,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:614d439112e6f1ccea50,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1108/978-1-80686-209-220261010,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1108/978-1-80686-209-220261010,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:6ab002878664147423a1,base_eligible_v4,6ab002878664147423a1,10.3390/app15031153,,2025,2025-01-23,article,https://doi.org/10.3390/app15031153,d84392777c65abf26390c9c9bfcdceef4c8febc7a53f631bdd2a92a69cec52d7,SIVF-82ed1214af3043a61759425d,1,82ed1214af3043a61759425d72911277e3b30a8eb8ec018670ec0f7892acc88b,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:6ab002878664147423a1,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.3390/app15031153,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3390/app15031153,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:434224fa76b1280311a5,base_eligible_v4,434224fa76b1280311a5,10.1016/j.nedt.2026.107157,,2026,2026-05-11,article,https://doi.org/10.1016/j.nedt.2026.107157,07b42a0c5e6b0fe9dbe4d0bcf5d2a2a314d834aec5be69ec088622779ece7459,SIVF-83cf1ea17fa6357a1e6ee63c,1,83cf1ea17fa6357a1e6ee63cefd95cb9436f6685376f50c3ee278722ab728031,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:434224fa76b1280311a5,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1016/j.nedt.2026.107157,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.nedt.2026.107157,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:1557e783fc8af1e8fdd6,base_eligible_v4,1557e783fc8af1e8fdd6,10.1109/ismar-adjunct68609.2025.00032,,2025,2025-10-08,JournalArticle,https://doi.org/10.1109/ismar-adjunct68609.2025.00032,b9148b6c0e6b3e4b426ae4b5068f0272e9a872efc1be616c58c71f06c5c3ec51,SIVF-83ff36119af531a9f81107d0,1,83ff36119af531a9f81107d033cc49b57989c2320679c487629476ff8107a3fc,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:1557e783fc8af1e8fdd6,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1109/ismar-adjunct68609.2025.00032,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/ismar-adjunct68609.2025.00032,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:ff3b7f48f6f586cf90b7,base_eligible_v4,ff3b7f48f6f586cf90b7,10.1016/j.fhj.2024.100043,,2024,2024-04,article,https://doi.org/10.1016/j.fhj.2024.100043,88d688677b02146c740654abb8e3692dd7393c67f5a27c8fe0259d6b9c759771,SIVF-842c46077980e431cdd5539d,1,842c46077980e431cdd5539d99b900d9bb743314874ac359652def7f23346fb7,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:ff3b7f48f6f586cf90b7,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1016/j.fhj.2024.100043,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.fhj.2024.100043,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:359e1289e1f098bb36e2,base_eligible_v4,359e1289e1f098bb36e2,10.1016/j.vrih.2025.08.001,,2025,2025-10-01,article,https://doi.org/10.1016/j.vrih.2025.08.001,d87cdfd138b360640944220c80cf643277ced5af6d07eb7bce5789c33bb10a9b,SIVF-84732bcfdbf73bd61168428d,1,84732bcfdbf73bd61168428de95ca6a2035b4953596cb4549a20a12a3be9d63a,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:359e1289e1f098bb36e2,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1016/j.vrih.2025.08.001,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.vrih.2025.08.001,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:3cc4d65478e63af8ab6e,base_eligible_v4,3cc4d65478e63af8ab6e,10.1109/aixvr59861.2024.00011,,2024,2024-01-17,conference-paper,https://doi.org/10.1109/aixvr59861.2024.00011,ec27942db60c9c40d67edd5dbe5712604ee8576535d401a58f42fb9c83a9aae4,SIVF-84cf34e27a9e869e24b25e2d,2,84cf34e27a9e869e24b25e2d3ea2df27b34104af592a9cf3ec5851e88c510291,LINKED_VERSION_FAMILY,conference_full_paper,yes,base_eligible_v4:3cc4d65478e63af8ab6e,most_complete_available_report,self_preferred,"Candidate-pair review established one scholarly work. Matching core title, author team and study content establish manuscript, conference, repository or publisher versions of the same scholarly work.",https://doi.org/10.1109/aixvr59861.2024.00011; https://doi.org/10.48550/arxiv.2306.17278,The DOI-identified formal proceedings paper is the most complete available report and is preferred over the linked manuscript preprint.,https://doi.org/10.1109/aixvr59861.2024.00011,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:acd5ed2b744b4ac93e79,base_eligible_v4,acd5ed2b744b4ac93e79,10.48550/arxiv.2306.17278,,2023,2023-06-29,preprint,https://doi.org/10.48550/arxiv.2306.17278,3335bc54465024d394816b788122e758dfe75f877a12567831fc5957e5b6b71a,SIVF-84cf34e27a9e869e24b25e2d,2,84cf34e27a9e869e24b25e2d3ea2df27b34104af592a9cf3ec5851e88c510291,LINKED_VERSION_FAMILY,preprint,no,base_eligible_v4:3cc4d65478e63af8ab6e,most_complete_available_report,preprint_of,"Candidate-pair review established one scholarly work. Matching core title, author team and study content establish manuscript, conference, repository or publisher versions of the same scholarly work.",https://doi.org/10.1109/aixvr59861.2024.00011; https://doi.org/10.48550/arxiv.2306.17278,The DOI-identified formal proceedings paper is the most complete available report and is preferred over the linked manuscript preprint.,https://doi.org/10.1109/aixvr59861.2024.00011,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:7920ebcf271025a5a8ee,base_eligible_v4,7920ebcf271025a5a8ee,10.1016/j.ecns.2025.101847,,2025,2025-11-03,article,https://doi.org/10.1016/j.ecns.2025.101847,01e61c86e0c7044d1a529deb6815927ee53a73a6e53c751503004babeedec2a2,SIVF-84d5d38fa6b6643d2bbfa039,1,84d5d38fa6b6643d2bbfa039904f04122fe6338d32030fed7e666d273d4cd9c5,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:7920ebcf271025a5a8ee,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1016/j.ecns.2025.101847,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.ecns.2025.101847,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
