integration_schema_version,final_version_family_id,family_size,preferred_record_key,preferred_paper_id,preferred_source_corpus,preferred_basis,preferred_selection_rationale,preferred_selection_evidence,family_reviewed_by,family_reviewed_at_utc,source_family_review_row_sha256
scopus-final-integration-corrected-v2.0,SIVF-7bd2b1d72ca364acdfd3007c,1,base_eligible_v4:fb4436cacb550c46d347,fb4436cacb550c46d347,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1080/0142159x.2024.2376879,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,999d93a37917932de29c3e1f7ec2dcb22df66161b87c414f06858e19952db6c7
scopus-final-integration-corrected-v2.0,SIVF-7bfab47eae91e98d74598bb5,1,scopus_increment:sci_d54eaf2ee85c6160a060,sci_d54eaf2ee85c6160a060,scopus_increment,only_eligible_version,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.radi.2025.103002,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,c0d5d1faee1431f564d06519bdf052575b9e9d03ee9d394f12420c505f5b303d
scopus-final-integration-corrected-v2.0,SIVF-7cc9563b1a8cce330234ebec,1,base_eligible_v4:60653c070afcf8848788,60653c070afcf8848788,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1097/nne.0000000000002159,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,c7926d5741089cdb8c3555999745a2326f713c840e816013d7b41b132d263700
scopus-final-integration-corrected-v2.0,SIVF-7d8dd9b7d3c843bd6f99bc14,2,base_eligible_v4:8db4130844dc8d367d1f,8db4130844dc8d367d1f,base_eligible_v4,final_most_complete_publication,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.1007/s10758-025-09929-4,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,bbf2b6a33bd5f4ca43e445d34fe69a24d52e40e3d410be2cb79f4f5622db8216
scopus-final-integration-corrected-v2.0,SIVF-7dcf442ee616b969531512ce,1,base_eligible_v4:32c1dcd0212f833ee125,32c1dcd0212f833ee125,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.22492/issn.2186-5892.2026.22,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,09a0c9cdd947db74294056043d724f97d0ff840e4323c924a99bb0b4cbc152a7
scopus-final-integration-corrected-v2.0,SIVF-7ddf57903cd6af0ac00a4961,1,base_eligible_v4:061a5c17950367156401,061a5c17950367156401,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1371/journal.pone.0321352,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,b5b9da954518650178b7d526092d4a63b46bf019c53c4b72c4430b3988af982c
scopus-final-integration-corrected-v2.0,SIVF-7de03c9fac8017e0f959fc76,1,base_eligible_v4:56dc16bbc7cd98ca993a,56dc16bbc7cd98ca993a,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s41077-026-00467-2,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,9c93303719eb634e022f17314fd8cc2bdefa63a1a22493fc21d0ab228fd81ab7
scopus-final-integration-corrected-v2.0,SIVF-7e0812fad791416a898fc437,1,base_eligible_v4:38da855b4155bb083590,38da855b4155bb083590,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.7180/kmj.26.173,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,dd09682c8139ef65f51adf3590fa69e2bab98fb39649bf9b393b992a8e19fe61
scopus-final-integration-corrected-v2.0,SIVF-7e231e5630f5d2734af21f41,1,base_eligible_v4:240393927e83854aac9b,240393927e83854aac9b,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/73419,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,5d493b1e6249bd5141679384ffe7c81720f89ace0f349781b90b9702c4bbb2d5
scopus-final-integration-corrected-v2.0,SIVF-7e482b65bfdb15ce4900105f,1,base_eligible_v4:328dc44eb7208308940c,328dc44eb7208308940c,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.31234/osf.io/375sq,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,38ca67f0941b9d40fb9ca4fbb7e32c29121dcd037f3854d7d27e49903d9d4aac
scopus-final-integration-corrected-v2.0,SIVF-80a691486b0b88ef600ce4a5,1,base_eligible_v4:907d492e03a26ae110b8,907d492e03a26ae110b8,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1080/28376811.2026.2711212,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,d4165bed97f68439625962f4eadd8d9d67292609eac42068d0ac3f552d97d352
scopus-final-integration-corrected-v2.0,SIVF-80aad0fc7833aa90a3e58ae6,1,base_eligible_v4:35ffd2cef7df5e4ea7fc,35ffd2cef7df5e4ea7fc,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://openalex.org/W7155259087,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,7a74fa9ef45f81dc5d24eeca64a9a6a1228287fffa1aecc9f8d0f8f8d2d70b75
scopus-final-integration-corrected-v2.0,SIVF-80cb165e551e899b34b4cc07,1,base_eligible_v4:b3a8d73bf08119c4ce68,b3a8d73bf08119c4ce68,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://openalex.org/W7135627369,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,eb6cd2cd3a9f3e636553077c91089bcb5b3a13d594a25680d99d57f3076194de
scopus-final-integration-corrected-v2.0,SIVF-8108fd19c72b3916cee9dbb0,1,base_eligible_v4:aa05a5932f8ebb716574,aa05a5932f8ebb716574,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1038/s41746-026-02626-1,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,f733dcaaa6ce149ce2f7a7e5867352646d25377734ffaa309d6e1389db996bce
scopus-final-integration-corrected-v2.0,SIVF-8208392e22bb1fb365983696,1,base_eligible_v4:db80308782a219cbea0e,db80308782a219cbea0e,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1007/s41666-024-00180-7,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,2246ef9922f6b3d4a7d6501a87c72a03b7e3bdf6c46d0eebdbddf2f7f079f352
scopus-final-integration-corrected-v2.0,SIVF-82e670f8fe6baf401ff9e6ab,1,base_eligible_v4:614d439112e6f1ccea50,614d439112e6f1ccea50,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1108/978-1-80686-209-220261010,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,42511b5aa5240500d85a4d2de7bea3d44ac906d9f5f499e87299f473f28a3a4c
scopus-final-integration-corrected-v2.0,SIVF-82ed1214af3043a61759425d,1,base_eligible_v4:6ab002878664147423a1,6ab002878664147423a1,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3390/app15031153,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,7b3e6513260c79e60440b8b2cb30205cc03f031cadaad77fb9c239552d056fd6
scopus-final-integration-corrected-v2.0,SIVF-83cf1ea17fa6357a1e6ee63c,1,base_eligible_v4:434224fa76b1280311a5,434224fa76b1280311a5,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.nedt.2026.107157,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,1d5b97928403bce6ee241349a08e0a45965d3d304effe12177b5bef788242ba5
scopus-final-integration-corrected-v2.0,SIVF-83ff36119af531a9f81107d0,1,base_eligible_v4:1557e783fc8af1e8fdd6,1557e783fc8af1e8fdd6,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/ismar-adjunct68609.2025.00032,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,2d13730c15d5ed8743761275b5dadf485cdf9d35cf90f2b850e3223abfe5f59e
scopus-final-integration-corrected-v2.0,SIVF-842c46077980e431cdd5539d,1,base_eligible_v4:ff3b7f48f6f586cf90b7,ff3b7f48f6f586cf90b7,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.fhj.2024.100043,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,320f538b8c70112126443dd3a4d033617cd70da45125f76fe2c99b5307ba420f
scopus-final-integration-corrected-v2.0,SIVF-84732bcfdbf73bd61168428d,1,base_eligible_v4:359e1289e1f098bb36e2,359e1289e1f098bb36e2,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.vrih.2025.08.001,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,d67b0620b8589e920ccab6a19d04bf9a05d94dfda028fb9d98d9a4bdae89f3b0
scopus-final-integration-corrected-v2.0,SIVF-84cf34e27a9e869e24b25e2d,2,base_eligible_v4:3cc4d65478e63af8ab6e,3cc4d65478e63af8ab6e,base_eligible_v4,most_complete_available_report,The DOI-identified formal proceedings paper is the most complete available report and is preferred over the linked manuscript preprint.,https://doi.org/10.1109/aixvr59861.2024.00011,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,d3082769fe7ee4315d2e0d15c9cbaf1b15a30917a9701143ea8f7f91a09bace4
scopus-final-integration-corrected-v2.0,SIVF-84d5d38fa6b6643d2bbfa039,1,base_eligible_v4:7920ebcf271025a5a8ee,7920ebcf271025a5a8ee,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.ecns.2025.101847,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,c7e1e1523bd76a84dc1f4dbac1441747a2ca91d34cfdbae560b7e42d688d669e
scopus-final-integration-corrected-v2.0,SIVF-84f688dce625637e47a8d386,1,base_eligible_v4:15b1e2fee67db58575b7,15b1e2fee67db58575b7,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.21203/rs.3.rs-7382682/v1,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,176040f8ce475c6876a40c997baf41daa1340ae367e12a8a9930556805371437
scopus-final-integration-corrected-v2.0,SIVF-855b181162b2b92bdc3e65f5,1,base_eligible_v4:fd0c4ec164cda596074b,fd0c4ec164cda596074b,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/81673,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,1e7db52e9391874418491e98a91d44224902f3b406535a9d14d3c64f6d6d28d4
scopus-final-integration-corrected-v2.0,SIVF-87a2796a692f87f13057b63b,1,base_eligible_v4:a9588de788e2402350be,a9588de788e2402350be,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.21608/ssj.2025.443757,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,b55b9e1120f75e13f30c23666abb9018801bc42f8bb44cea66a9d23f87167a1d
scopus-final-integration-corrected-v2.0,SIVF-880e72c3860882b609502c58,1,base_eligible_v4:282aa7d3820de53059e9,282aa7d3820de53059e9,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/87102,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,57715553c211a550784581e8722bab63db8b71641697c1aba6bf779e2d237823
scopus-final-integration-corrected-v2.0,SIVF-88e18b1b6b72ecdf5d2b5842,1,base_eligible_v4:c13d5a010789f6f44c11,c13d5a010789f6f44c11,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.nepr.2026.104878,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,f51dfdc8692059b7ef4ccfdcfeea9fef6919568a1f599e3fc1ba444f347029dd
scopus-final-integration-corrected-v2.0,SIVF-89059b038c6e60d290595d9e,1,base_eligible_v4:2877ad2c6a928639280a,2877ad2c6a928639280a,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/68486,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,3a83d0d43808370d17d5d35b9ac89980fc292dcf6501b41de7aa52363ef6e5ab
scopus-final-integration-corrected-v2.0,SIVF-8a632d2f1e1ebfe7f24dc378,1,base_eligible_v4:bed98da775e40e17c44e,bed98da775e40e17c44e,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://www.semanticscholar.org/paper/080d04695a7b6e8cc733e4fb61c51b770b4bad99,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,4859d525eb038d1059520252a41a0486594a4c6e7c500f98b92e84a397ad0f8d
scopus-final-integration-corrected-v2.0,SIVF-8a7d51fc850e0dcc5881c0ef,2,base_eligible_v4:0fe5747ae7b23830be21,0fe5747ae7b23830be21,base_eligible_v4,most_complete_available_report,The DOI-identified formal proceedings paper is the most complete available report and is preferred over the linked manuscript preprint.,https://doi.org/10.24963/ijcai.2025/1267,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,bb0ec8e531878031c5a3e5d6097f3a4a9116cf444983f69817df39e2f3f0e182
scopus-final-integration-corrected-v2.0,SIVF-8ab3481f123760949c72ed6e,1,base_eligible_v4:ae74530d7e9fa7f91f65,ae74530d7e9fa7f91f65,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.7148/2026-0852,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,2e854d057017152174b2b975df631488988f46909a3b109f51f1b51a34011b30
scopus-final-integration-corrected-v2.0,SIVF-8abea2a5f5e6b6f9a1cf0fc2,1,base_eligible_v4:0038624c09ec9fe46395,0038624c09ec9fe46395,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.outlook.2025.102652,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,1f2ec39d5740d26ad1c7eea3330ba668ed0d6650aec0c8c3c83a01bf3db19d2e
scopus-final-integration-corrected-v2.0,SIVF-8ad856258cb0403984451ce5,1,base_eligible_v4:be9dea9f8b093b59c0c4,be9dea9f8b093b59c0c4,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12888-025-07737-9,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,040ee15711791161f41f177d0d55b5480df69708461f3725302e1e5a9e8bcbbf
scopus-final-integration-corrected-v2.0,SIVF-8ae5b87bf0c54b6cff7a7b02,1,base_eligible_v4:6d3fca2519e927f795b8,6d3fca2519e927f795b8,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.7759/cureus.90469,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,c89155ae4055e150dd64f2e0467bbb5183e1a5a36666d0bcc19e14895452659c
scopus-final-integration-corrected-v2.0,SIVF-8becefa86a80c6b4bdc37b30,1,base_eligible_v4:9b778c91d64124298579,9b778c91d64124298579,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.48550/arxiv.2602.13321,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,0fa7875eb48c6680167edde749eb324b1c650b8f9e04bb0c0b9014c04420aac6
scopus-final-integration-corrected-v2.0,SIVF-8c8dec976c3e870cd8fc9c8e,1,base_eligible_v4:d02cfb250e397dd52db5,d02cfb250e397dd52db5,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.22454/fammed.2025.954255,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,7f7377caa2b68d04d3c294741b0ad4b999abbcb3516b94f6cbbe0382077f537e
scopus-final-integration-corrected-v2.0,SIVF-8ce2b0369721f0205f92b333,1,base_eligible_v4:81087c9bc5a7366ff084,81087c9bc5a7366ff084,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12909-026-09518-8,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,673fca378fd1e4933b836a6f5c4cb15cf07474e8b87c65fffbb3e015c0d1f57e
scopus-final-integration-corrected-v2.0,SIVF-8f7bdc81c6a304f266541ee0,1,base_eligible_v4:3a2d4841832fea8715fe,3a2d4841832fea8715fe,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/84747,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,899c4e12add7124c247fe50e08d36421e58ad5ae98ddd1fb5e0c82050806883b
scopus-final-integration-corrected-v2.0,SIVF-8fd67bb3f122915cbcf35461,1,base_eligible_v4:08cc34de5385d0bd76a6,08cc34de5385d0bd76a6,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1145/3789859.3789885,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,09ff7557e2f8e0e4fc702ff14fb0fccef668ae9cc85937688ab5830b974a780c
scopus-final-integration-corrected-v2.0,SIVF-918e663f42ddd71c5343e176,1,base_eligible_v4:7b627eb0e17b77a07c57,7b627eb0e17b77a07c57,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1080/29984475.2026.2694603,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,cc9553f09dccfcfb4dc6991e9e875d502635b4a113ec3ff2876f30fd9f1aa306
scopus-final-integration-corrected-v2.0,SIVF-922b304450e726ff8028d721,1,base_eligible_v4:c6788113fb3c0b6f7bcf,c6788113fb3c0b6f7bcf,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.52783/jisem.v10i43s.8469,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,ae497aa05c3dade5e0d2ff23152c19ef1245914edc991f59c5b80411e69a6992
scopus-final-integration-corrected-v2.0,SIVF-9231de7c41664718007f21da,1,base_eligible_v4:78868accc1f86fb42dce,78868accc1f86fb42dce,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.52979/raoa.1131252.1306,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,e0c8aa63534d913848f601ad9ab1aed9ed5d910b344eb147c850ba69129f1e5f
scopus-final-integration-corrected-v2.0,SIVF-9234d9b816faddf1847c05b1,1,base_eligible_v4:327767a02786d8ff7a19,327767a02786d8ff7a19,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.learninstruc.2025.102267,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,71ff992a22d56fbb6c7ddf63632b2bb6719ae6622fe543c61e250ecfdea14b38
scopus-final-integration-corrected-v2.0,SIVF-928d65e32d143409af9ea670,1,base_eligible_v4:3bb7eee2436c25920c9e,3bb7eee2436c25920c9e,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1177/10436596251375925,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,2786268fbf98c0da50dc65c3d5f7fd087cf9dbb64b8574a0296047543d3ec62c
scopus-final-integration-corrected-v2.0,SIVF-92f9a4509eec62cef6748f93,1,base_eligible_v4:44090e715310ee158f37,44090e715310ee158f37,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.48550/arxiv.2410.12858,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,ebaae2eca4d762306d136df52009484f73417b316b38fa1d14e40ca331e5d0ab
scopus-final-integration-corrected-v2.0,SIVF-93d4c9852e90f92c67f73ca7,1,base_eligible_v4:6a18d985481870e99d72,6a18d985481870e99d72,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.nepr.2026.104847,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,ed7cc2897866b8269c93a004e3a1c4e9b5d593255c2ac557686f533206bf3494
scopus-final-integration-corrected-v2.0,SIVF-9578c9cc8d502d13d07bf5cd,2,base_eligible_v4:1131dfab50144331e92a,1131dfab50144331e92a,base_eligible_v4,other_evidence_based_choice,"Zenodo identifies DOI 10.5281/zenodo.20711108 as the concrete version 1 release and 10.5281/zenodo.20711107 as its all-versions concept DOI, so the version-specific record is preferred.",https://zenodo.org/api/records/20711108,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,8a5a9087385161033e2b42ad99b23e39e97d049379f2d2b5879f1da0b8977abd
scopus-final-integration-corrected-v2.0,SIVF-95efd9e693f723f0b2a1fe9f,2,base_eligible_v4:582bc7c400fa7acf214f,582bc7c400fa7acf214f,base_eligible_v4,final_most_complete_publication,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.2196/59435,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,e9febf2bac6e730c1e3b3ad876266c53ae7e5412fe80759b142975c19f528a91
scopus-final-integration-corrected-v2.0,SIVF-969b18f69ee0c54d932c3c5c,2,base_eligible_v4:b4fa4675ffa2674da6e1,b4fa4675ffa2674da6e1,base_eligible_v4,final_most_complete_publication,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.1136/archdischild-2025-329846,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,a0939933bcc1f07e42cb7eafa4e3b414884ab05c2ebbefe36873592c6a27e970
scopus-final-integration-corrected-v2.0,SIVF-96e1ee8309792cd05981e194,3,base_eligible_v4:9287cf74b213e44a489d,9287cf74b213e44a489d,base_eligible_v4,final_most_complete_publication,The publisher DOI record is the authoritative final journal publication and is preferred over repository or index records.,https://doi.org/10.2147/amep.s578857,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,95c959a9bae2ebe2dd5574872dbb8d7e965784d2c6a4470a68b011360425fc2f
scopus-final-integration-corrected-v2.0,SIVF-9787986c024a2c505e378d3b,1,base_eligible_v4:432422a165ddc6a24c2f,432422a165ddc6a24c2f,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.csbj.2025.05.025,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,912fdb750f58be93772373cb66df066a2ecb4036476195edc7122770c559f4c0
scopus-final-integration-corrected-v2.0,SIVF-97cf727a75c58444fb814671,1,base_eligible_v4:59ac00c951a84da39213,59ac00c951a84da39213,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3390/healthcare14131883,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,45df8cb682c6add5c03a95ef2bad443879adc5fc7cb8b9146abd034ef21049a7
scopus-final-integration-corrected-v2.0,SIVF-98c37193a6b14c7933c65b9d,1,base_eligible_v4:94bb63aeb68eddb59442,94bb63aeb68eddb59442,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1093/schbul/sbag003.010,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,63717faa9eec643cfe8a3634b89e12d3be64aa6ffb66e0ca5a6f4e5be7a4879e
scopus-final-integration-corrected-v2.0,SIVF-99e2f17fed1fab3f9e04cc5c,1,base_eligible_v4:592d3957693502aad933,592d3957693502aad933,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/82756,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,9a12ebbc0d8ff152f8f3cdf939fedeb32ae53626a7a05e1d323104352637d20a
scopus-final-integration-corrected-v2.0,SIVF-9a5bde06ad8360432fb81b20,1,base_eligible_v4:416753b67d9e900455c8,416753b67d9e900455c8,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/icscan62807.2024.10894451,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,cdb0adf05e9a737eb47a41cce9d7b4816625bea128876510541a9ad23bf8b80a
scopus-final-integration-corrected-v2.0,SIVF-9b1bc933890561e58de61d63,1,base_eligible_v4:43800694173ba371af4f,43800694173ba371af4f,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://openalex.org/W7125089152,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,d07e4eb9c14eeb6d58db002c8e2d150191ee4c2dbc0444a68ee74191c10218c4
scopus-final-integration-corrected-v2.0,SIVF-9c04149b0ef884ffe25fb98f,1,scopus_increment:sci_49f3e83303945c5d95da,sci_49f3e83303945c5d95da,scopus_increment,only_eligible_version,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.teln.2025.01.019,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,57c9746b287581c0b3f0b522a5845ab1ac1df9d57a34f9e507bf380be658f3cf
scopus-final-integration-corrected-v2.0,SIVF-9c37ad435f029f86e37977f0,1,base_eligible_v4:04b48ce4dda567febfa2,04b48ce4dda567febfa2,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.48550/arxiv.2404.13066,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,be823e5d758b8d874a56a6b42fc10a688e73fa014d5ae8f04fcdc0de0be2c6d9
scopus-final-integration-corrected-v2.0,SIVF-9c8ea8ba82c60214323caa26,1,base_eligible_v4:cb97375c66ea36d11d94,cb97375c66ea36d11d94,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.18848/1835-9795/cgp/a372,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,c78bd554564d2f8e45dc96f883ea0d140724f75db6a741020dac675ebeb35499
scopus-final-integration-corrected-v2.0,SIVF-9d709c82ea9244a7e9080eed,1,base_eligible_v4:c98aa2499bea62fd3f2a,c98aa2499bea62fd3f2a,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1093/bjs/znag018.117,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,d95c7af3dbfcc2039671851b32dd72f4528c39db3d8e00d73be6def7bc3e9779
scopus-final-integration-corrected-v2.0,SIVF-9d85b251e67277b1da5dd4d3,1,base_eligible_v4:14a6c8b99daf76e8179d,14a6c8b99daf76e8179d,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12909-025-08006-9,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,8015bf48cc7d3af60d7891cdd32f04a49c3807ceb66c11c01d76edc14b31bad6
