section,measure,category,count,denominator,percent,value,value_text,unit,denominator_definition,response_type,work_ids,note
Phrase co-occurrence,Same-work phrase pair,virtual reality + assessment or scoring,23,485,4.7,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03dcc8a1b078476d19e0;061a5c17950367156401;0a2c09d04e10e0478041;0b1e929029c5b43c5beb;166aa3cc368ebd076b91;217a1796806e392c3e77;588316012a3f2d9b790a;5aa2066f4c78fde5a50b;5da1c6c1e35204ff7f9d;64a85483f87115653128;73cb9769cd2180a04bb0;758d651bc8d5020199f1;7a5ffafc98c031b3684e;7ab76d429b6539b40243;8f2528d2ba0e05485210;b53bf33d223a68f17e8c;b777355095979479280c;bed98da775e40e17c44e;c4f5fe90704c2aa68c75;ead3628c23fe3e244e24;eb664530dc232a9e1750;f97eadc969f29dc262e7;sci_829c4bcf5b773dba44a2,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,generative artificial intelligence + empathy,22,485,4.5,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,2a63460a75ff944e1d44;31f58d5793ca1ef590ea;37bb0c4c182653ebb8f9;3aba8ba7976a49acd0ac;4252b0b43599d37a154a;614d439112e6f1ccea50;654de90417901825feeb;6a18d985481870e99d72;76597dc445d9df2ae743;7d5cb710e5a6901bbaaa;859f96f4eca259cdb9e8;86f76ce0ac18d03915b2;906c1e2afc9ab8dc6794;98c23d01b9fb23bd43c4;9d1c14070287793c215b;a44cf2193e8756673fa7;adc1485c258278b24c4e;af9edf1f4c2a0c11a5eb;c13d5a010789f6f44c11;dcce0a8cef5543c4fec4;eb6afac746ee34d7a37f;sci_f57abde71790ef1bc83d,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,nursing education + assessment or scoring,22,485,4.5,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03dcc8a1b078476d19e0;0b1e929029c5b43c5beb;1df5cdc0b4ba5e34b2ba;434224fa76b1280311a5;4781da10664bc6a33ebc;49bb4b3f2e5c7a1a3f92;5dd47cd1855294dcfafd;643ef34d4dd326d5b164;669cbda7d16ac3f32155;73cb9769cd2180a04bb0;758d651bc8d5020199f1;7713a8c3085fddc6419c;78b358c1b1f53fdbc100;7a5ffafc98c031b3684e;7ab76d429b6539b40243;8f2528d2ba0e05485210;94bb63aeb68eddb59442;987d3b654bc3d24dc464;beedb370b817079634f7;ef046f239f256df5f180;sci_9353c3c154cbf1cd3c54;sci_a90d053bc1db526acda9,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual reality + medical or health-professions education,21,485,4.3,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,061a5c17950367156401;0a2c09d04e10e0478041;359e1289e1f098bb36e2;3cc4d65478e63af8ab6e;416753b67d9e900455c8;588316012a3f2d9b790a;6d3fca2519e927f795b8;72f2fcd3a833c8b6e39e;73cb9769cd2180a04bb0;8f2528d2ba0e05485210;a4d746b41f7f88ceb127;b36e071a220a2c96e7c2;ba1df7c86ec2eeb0e945;c4f5fe90704c2aa68c75;d46506f34cc784478c88;de583e684ddd0364a161;e3ee954b5290b4f74f0b;e73b99fafd0009a6e927;ed38fd3a7de3cb77f8a6;f97eadc969f29dc262e7;fa24b39d9c9c2f6142d6,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,decision-making + assessment or scoring,20,485,4.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03dcc8a1b078476d19e0;217a1796806e392c3e77;24ffbec5a9dbce04e0fd;43800694173ba371af4f;4781da10664bc6a33ebc;5aa2066f4c78fde5a50b;5da1c6c1e35204ff7f9d;64caff9ef7b3adaafe2d;6e7213516f82875618ff;758d651bc8d5020199f1;78b358c1b1f53fdbc100;7ab76d429b6539b40243;7acd89712f3fc0bb4cb7;87dd3b9b5e7ef2d3f457;9ba2ceb3ea808e2794a1;caf55d1c5f0358791a96;ec6081495209898a9c42;f41f37dbb22b9ed8ae7c;f917e0b66cef158b9df0;fb4436cacb550c46d347,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,medical or health-professions education + empathy,20,485,4.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0a25081e59bfa2406a89;0b386fbba1d6908a565d;0de698b6ef36192c9365;1b913a0ed3ab13c6f644;302dee907e926e18ddba;31f58d5793ca1ef590ea;37bb0c4c182653ebb8f9;4252b0b43599d37a154a;5d6128771afb1cccb251;654de90417901825feeb;76597dc445d9df2ae743;859f96f4eca259cdb9e8;86f76ce0ac18d03915b2;87dd3b9b5e7ef2d3f457;98c23d01b9fb23bd43c4;af9edf1f4c2a0c11a5eb;c98aa2499bea62fd3f2a;ebc2ea10b1b751d8e58c;f5e8d39c518465a0d255;sci_f57abde71790ef1bc83d,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,standardized patient + clinical reasoning,20,485,4.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;0394426a6c4e7afe938e;2a63460a75ff944e1d44;35ffd2cef7df5e4ea7fc;4fdab8147c5288a598e6;67e2860b474712736027;6e7213516f82875618ff;7ab76d429b6539b40243;86d7e55b4cfd49b202f0;86f76ce0ac18d03915b2;b608f772e32f2dbbff5e;d0ead936020ec24f78a7;d3f99e099b9310de57e3;da4715a1835405ea02b7;e5814fecd144cc3fe016;ed80b78f8297d945224d;f41f37dbb22b9ed8ae7c;f4631b37b9a1fd57d914;f917e0b66cef158b9df0;fbcfe4a5c41e518e74ba,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual patient + decision-making,20,485,4.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,1b913a0ed3ab13c6f644;217a1796806e392c3e77;2877ad2c6a928639280a;432422a165ddc6a24c2f;592d3957693502aad933;59ac00c951a84da39213;5da1c6c1e35204ff7f9d;6e7213516f82875618ff;7442954006aac8fa63fa;758d651bc8d5020199f1;766fde2e997ea8140bd0;78b358c1b1f53fdbc100;7acd89712f3fc0bb4cb7;894f08a5035b3a1872d5;a2883a095e505041a802;b3e39792f96130f4a0b4;caf55d1c5f0358791a96;d977c356ff57ab060fef;de583e684ddd0364a161;fb4436cacb550c46d347,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual patient + role-play,20,485,4.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;0835d7fde9c090ca963c;1c073acedd6171c3394d;282aa7d3820de53059e9;2877ad2c6a928639280a;3a2d4841832fea8715fe;415ba4f99eeb473a50c2;432422a165ddc6a24c2f;594824ec9813877abe34;614d439112e6f1ccea50;64a85483f87115653128;76597dc445d9df2ae743;7a9ca4d4d16f4705139f;81087c9bc5a7366ff084;b3e39792f96130f4a0b4;d90096afc3b383fbecb7;df5127c0b752274d452e;eb0a6b505c3ccc9e534d;ed23e4c8ee00516d2110;fa24b39d9c9c2f6142d6,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + role-play,19,485,3.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;04b48ce4dda567febfa2;06baad752a52246f7f43;15b1e2fee67db58575b7;24ffbec5a9dbce04e0fd;282aa7d3820de53059e9;328dc44eb7208308940c;432422a165ddc6a24c2f;54972cda535948a803e8;594824ec9813877abe34;64a85483f87115653128;73f1b1dee9a19c0ea0af;740cc1ae550411dacecc;af9edf1f4c2a0c11a5eb;ba402925b430558ae1e0;eb0a6b505c3ccc9e534d;ed072d60d05f5e236143;fa24b39d9c9c2f6142d6;fcd1902a5e565b2d2fcc,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,clinical reasoning + decision-making,19,485,3.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0a56637c161743569cf5;1b913a0ed3ab13c6f644;217a1796806e392c3e77;2877ad2c6a928639280a;43800694173ba371af4f;47160b043b610b447eca;592d3957693502aad933;6e7213516f82875618ff;78b358c1b1f53fdbc100;7ab76d429b6539b40243;894f08a5035b3a1872d5;9ba2ceb3ea808e2794a1;a2883a095e505041a802;c13d5a010789f6f44c11;d6b29e9cea0c868cc28e;eb6ba637fab26b824344;f41f37dbb22b9ed8ae7c;f917e0b66cef158b9df0;fb4436cacb550c46d347,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,generative artificial intelligence + debriefing,19,485,3.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0835d7fde9c090ca963c;116dd099707d378fb9a6;24ffbec5a9dbce04e0fd;272439595ff3b96c35f3;3adc77e0b0502fcefcc3;3bb7eee2436c25920c9e;4301913b143d4dcf67c6;5e70fc602d28beb4158b;643ef34d4dd326d5b164;766fde2e997ea8140bd0;7a5ffafc98c031b3684e;7ab76d429b6539b40243;843a6b1f2c79c1bd4273;98459bc57c099322761c;a03df064164f1b54d1d5;b216d2e3bbb753147fd2;eb8b75c75edacbfa547b;f30eee8f6354bfa06744;sci_a09f51bed9668b4f7e21,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,simulated patient + clinical reasoning,19,485,3.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0a56637c161743569cf5;2972cffe675ec25e930c;35ffd2cef7df5e4ea7fc;4823a4ac11c66c68a7d4;50ac103890932b40242c;594d7ce86781a2e8398f;668b98624eeda1089d99;6d85b580a0562cc121d4;71a491a468f6c4c71249;73cb9769cd2180a04bb0;86d7e55b4cfd49b202f0;8db4130844dc8d367d1f;9ba2ceb3ea808e2794a1;9d0e015a74d4a026b092;a32c2fb665f05ef6086f;b3a8d73bf08119c4ce68;ed072d60d05f5e236143;f41f37dbb22b9ed8ae7c;f4631b37b9a1fd57d914,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,standardized patient + objective structured clinical examination,19,485,3.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;0a25081e59bfa2406a89;27940ac9615817e019e3;302dee907e926e18ddba;4b5e1bc310423d1d0555;4fdab8147c5288a598e6;548ca816901c7761f0bf;5aeb6b891099b95aa832;67e2860b474712736027;7713a8c3085fddc6419c;86d7e55b4cfd49b202f0;8ce5650fcd50af3976ab;9b5ff9099d241db5f86a;b4fa4675ffa2674da6e1;b94b9bcb1d96d93db9c0;c837d77a482b4e089619;da4715a1835405ea02b7;ebc2ea10b1b751d8e58c;ed80b78f8297d945224d,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,large language model + automated feedback,18,485,3.7,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;0835d7fde9c090ca963c;0a56637c161743569cf5;18f9eaf414ec69e25aad;19e84bd61f0782eec51c;327767a02786d8ff7a19;35ffd2cef7df5e4ea7fc;594d7ce86781a2e8398f;59ac00c951a84da39213;76a6c8049ee4223224f6;7938acbdb4523b82db58;8094cb5448e9c4e2f371;afc8c786ca5b65ba8c74;bad1f4fb855554cb4aba;ea35181a48e801132195;ed072d60d05f5e236143;ed80b78f8297d945224d;f1b256cdccd6208d0cc8,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,role-play + communication skills,18,485,3.7,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;06baad752a52246f7f43;0835d7fde9c090ca963c;12a5244797e0de4599d0;1b087547ad0e2e8a3fa3;1c073acedd6171c3394d;3a2d4841832fea8715fe;4252b0b43599d37a154a;64a85483f87115653128;668b98624eeda1089d99;81087c9bc5a7366ff084;a9588de788e2402350be;af9edf1f4c2a0c11a5eb;b3e39792f96130f4a0b4;ba402925b430558ae1e0;d90096afc3b383fbecb7;df5127c0b752274d452e;ed072d60d05f5e236143,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,simulated patient + standardized patient,18,485,3.7,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,038dc9e15385ce662149;0a25081e59bfa2406a89;14e96fc7b4c3181fd39b;240393927e83854aac9b;24c93ac0955292251f20;35ffd2cef7df5e4ea7fc;432422a165ddc6a24c2f;548ca816901c7761f0bf;58483951ebaed609e26a;59ac00c951a84da39213;81e99943a71c35f1b5e2;86d7e55b4cfd49b202f0;907d492e03a26ae110b8;98c23d01b9fb23bd43c4;e4987ba5c8f46735e9ff;f41f37dbb22b9ed8ae7c;f4631b37b9a1fd57d914;f4d7fdee2c3cc083329d,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual patient + empathy,18,485,3.7,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0de698b6ef36192c9365;1b913a0ed3ab13c6f644;1c9542cefba3287a5281;217a1796806e392c3e77;31f58d5793ca1ef590ea;35ffd2cef7df5e4ea7fc;614d439112e6f1ccea50;654de90417901825feeb;758d651bc8d5020199f1;76597dc445d9df2ae743;859f96f4eca259cdb9e8;86f76ce0ac18d03915b2;98c23d01b9fb23bd43c4;adc1485c258278b24c4e;b191e9f77e079eab9ed3;c98aa2499bea62fd3f2a;f5e8d39c518465a0d255;sci_479872e4f60f538cbd03,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,debriefing + assessment or scoring,17,485,3.5,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0835d7fde9c090ca963c;2366390c9f679e2c90b7;24ffbec5a9dbce04e0fd;5a18de075da6eacf874c;5aa2066f4c78fde5a50b;643ef34d4dd326d5b164;6e7213516f82875618ff;7a5ffafc98c031b3684e;7ab76d429b6539b40243;7f735724143207af94c1;8094cb5448e9c4e2f371;843a6b1f2c79c1bd4273;886368e8c3c194de3abd;b216d2e3bbb753147fd2;d90096afc3b383fbecb7;eb8b75c75edacbfa547b;f917e0b66cef158b9df0,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,objective structured clinical examination + clinical reasoning,17,485,3.5,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;0c75f057197182777687;4fdab8147c5288a598e6;55c688efa556cdf3a77e;594d7ce86781a2e8398f;67e2860b474712736027;86d7e55b4cfd49b202f0;91738aa3fb8146efb96d;9d0e015a74d4a026b092;b216d2e3bbb753147fd2;b3a8d73bf08119c4ce68;d02cfb250e397dd52db5;da4715a1835405ea02b7;eb664530dc232a9e1750;ed072d60d05f5e236143;ed80b78f8297d945224d;ffe994fbb4a27b100f16,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual patient + nursing education,17,485,3.5,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;1df5cdc0b4ba5e34b2ba;3a87ecbc1ceea37e2382;3adc77e0b0502fcefcc3;5dd47cd1855294dcfafd;614d439112e6f1ccea50;669cbda7d16ac3f32155;73cb9769cd2180a04bb0;758d651bc8d5020199f1;766fde2e997ea8140bd0;78b358c1b1f53fdbc100;987d3b654bc3d24dc464;adf94a39c16c36a40d45;bd2cdf16f21f3814f67d;c58a4682ca46d2e66e96;sci_9353c3c154cbf1cd3c54;sci_f2cc5417df9af41a5165,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,communication skills + empathy,16,485,3.3,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0b386fbba1d6908a565d;0de698b6ef36192c9365;1b913a0ed3ab13c6f644;217a1796806e392c3e77;31f58d5793ca1ef590ea;35ffd2cef7df5e4ea7fc;37bb0c4c182653ebb8f9;4252b0b43599d37a154a;86f76ce0ac18d03915b2;87dd3b9b5e7ef2d3f457;98c23d01b9fb23bd43c4;9d1c14070287793c215b;af9edf1f4c2a0c11a5eb;b191e9f77e079eab9ed3;dcce0a8cef5543c4fec4;f917e0b66cef158b9df0,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,role-play + assessment or scoring,16,485,3.3,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0835d7fde9c090ca963c;1158803af3fb0ab9c072;12a5244797e0de4599d0;24ffbec5a9dbce04e0fd;282aa7d3820de53059e9;3a2d4841832fea8715fe;54972cda535948a803e8;60f8f44c77f909f61dc3;64a85483f87115653128;740cc1ae550411dacecc;76597dc445d9df2ae743;a9588de788e2402350be;b4fa4675ffa2674da6e1;d90096afc3b383fbecb7;df5127c0b752274d452e;ffe994fbb4a27b100f16,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,automated feedback + medical or health-professions education,15,485,3.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;0a56637c161743569cf5;18f9eaf414ec69e25aad;19e84bd61f0782eec51c;31f58d5793ca1ef590ea;37bb0c4c182653ebb8f9;594d7ce86781a2e8398f;59ac00c951a84da39213;6d85b580a0562cc121d4;94bb63aeb68eddb59442;a2883a095e505041a802;b216d2e3bbb753147fd2;bad1f4fb855554cb4aba;ed072d60d05f5e236143;ed80b78f8297d945224d,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,large language model + nursing education,15,485,3.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;1df5cdc0b4ba5e34b2ba;2610ebe5f560db94c888;4252b0b43599d37a154a;5b995fc6546cbe610568;5dd47cd1855294dcfafd;69f44a30a1f5c09b5e41;73cb9769cd2180a04bb0;758d651bc8d5020199f1;78b358c1b1f53fdbc100;b924bd45d30abb49831e;c301ce506b01b01e6207;c58a4682ca46d2e66e96;fcd1902a5e565b2d2fcc;sci_66be3ed42b9293d2ff9f,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual patient + objective structured clinical examination,15,485,3.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,31f58d5793ca1ef590ea;34ea437817489bccb36b;4b7753ecc7bff0d54289;4f796e0ce90dce8d4da8;55c688efa556cdf3a77e;7938acbdb4523b82db58;8ce5650fcd50af3976ab;91738aa3fb8146efb96d;9d0e015a74d4a026b092;b3a8d73bf08119c4ce68;b3e39792f96130f4a0b4;b94b9bcb1d96d93db9c0;c837d77a482b4e089619;da4715a1835405ea02b7;ed80b78f8297d945224d,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,communication skills + decision-making,14,485,2.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03dcc8a1b078476d19e0;1b913a0ed3ab13c6f644;217a1796806e392c3e77;37bb0c4c182653ebb8f9;592d3957693502aad933;598901438bbefd691625;5aa2066f4c78fde5a50b;7442954006aac8fa63fa;7ab76d429b6539b40243;87dd3b9b5e7ef2d3f457;9717d5f24495686aabe2;b3e39792f96130f4a0b4;eb6ba637fab26b824344;f917e0b66cef158b9df0,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,empathy + assessment or scoring,14,485,2.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0a25081e59bfa2406a89;217a1796806e392c3e77;302dee907e926e18ddba;31f58d5793ca1ef590ea;654de90417901825feeb;758d651bc8d5020199f1;76597dc445d9df2ae743;8094cb5448e9c4e2f371;87dd3b9b5e7ef2d3f457;adc1485c258278b24c4e;db80308782a219cbea0e;dcce0a8cef5543c4fec4;ebc2ea10b1b751d8e58c;f917e0b66cef158b9df0,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,large language model + debriefing,14,485,2.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0835d7fde9c090ca963c;26de74e3debea64ac297;272439595ff3b96c35f3;5aa2066f4c78fde5a50b;8094cb5448e9c4e2f371;843a6b1f2c79c1bd4273;886368e8c3c194de3abd;9287cf74b213e44a489d;d11ce96adb05741aef6d;d90096afc3b383fbecb7;e359eafa6af6abbb467d;eb8b75c75edacbfa547b;f30eee8f6354bfa06744;f917e0b66cef158b9df0,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,large language model + retrieval-augmented generation,14,485,2.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,35ffd2cef7df5e4ea7fc;415ba4f99eeb473a50c2;44090e715310ee158f37;4b471ab893f0c3845025;539c65e906ee41f3eabf;6f1527fb10827ca1da01;7a269bae27b9f603ddda;8616afb3ca85007ec9d7;ab784e3f29bfc7622997;af881e87f70fad542887;ba1df7c86ec2eeb0e945;c6788113fb3c0b6f7bcf;d977c356ff57ab060fef;df4adbef2a265890959e,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,medical or health-professions education + nursing education,14,485,2.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,1df5cdc0b4ba5e34b2ba;4252b0b43599d37a154a;43f6ad0fa6f4597d56fc;73cb9769cd2180a04bb0;766fde2e997ea8140bd0;78b358c1b1f53fdbc100;8f2528d2ba0e05485210;94bb63aeb68eddb59442;9eabda9ff317373c18d3;adf94a39c16c36a40d45;af9edf1f4c2a0c11a5eb;cb97375c66ea36d11d94;sci_49f3e83303945c5d95da;sci_9353c3c154cbf1cd3c54,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,objective structured clinical examination + communication skills,14,485,2.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;03dcc8a1b078476d19e0;1c5402a057ba8f451244;31f58d5793ca1ef590ea;425ec6ee2ca714b7434a;44090e715310ee158f37;4f796e0ce90dce8d4da8;594d7ce86781a2e8398f;86d7e55b4cfd49b202f0;8fa1ae6b843e2388520d;b3a8d73bf08119c4ce68;b3e39792f96130f4a0b4;dcce0a8cef5543c4fec4;ed072d60d05f5e236143,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,simulated patient + objective structured clinical examination,14,485,2.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0a25081e59bfa2406a89;1c5402a057ba8f451244;296fc2ba93325a6b3ed0;34ea437817489bccb36b;4f796e0ce90dce8d4da8;548ca816901c7761f0bf;594d7ce86781a2e8398f;7938acbdb4523b82db58;86d7e55b4cfd49b202f0;8fa1ae6b843e2388520d;9d0e015a74d4a026b092;b3a8d73bf08119c4ce68;dcce0a8cef5543c4fec4;ed072d60d05f5e236143,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,simulated patient + role-play,14,485,2.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;03e1a6632b830e0512c9;04b48ce4dda567febfa2;282aa7d3820de53059e9;432422a165ddc6a24c2f;54972cda535948a803e8;60f8f44c77f909f61dc3;668b98624eeda1089d99;81e99943a71c35f1b5e2;ba402925b430558ae1e0;df5127c0b752274d452e;ed072d60d05f5e236143;fcd1902a5e565b2d2fcc;sci_93a452609f10d60e9d33,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,standardized patient + empathy,14,485,2.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0a25081e59bfa2406a89;2a63460a75ff944e1d44;302dee907e926e18ddba;35ffd2cef7df5e4ea7fc;72c30900482428bf1e49;76597dc445d9df2ae743;86f76ce0ac18d03915b2;87dd3b9b5e7ef2d3f457;906c1e2afc9ab8dc6794;98c23d01b9fb23bd43c4;b191e9f77e079eab9ed3;eb6afac746ee34d7a37f;ebc2ea10b1b751d8e58c;f917e0b66cef158b9df0,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual reality + communication skills,14,485,2.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;03dcc8a1b078476d19e0;0b1e929029c5b43c5beb;1557e783fc8af1e8fdd6;217a1796806e392c3e77;35ffd2cef7df5e4ea7fc;5aa2066f4c78fde5a50b;64a85483f87115653128;73cb9769cd2180a04bb0;7ab76d429b6539b40243;8db4130844dc8d367d1f;8f2528d2ba0e05485210;a4d746b41f7f88ceb127;b191e9f77e079eab9ed3,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual reality + nursing education,14,485,2.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;03dcc8a1b078476d19e0;0b1e929029c5b43c5beb;3adc77e0b0502fcefcc3;58a5647e55ff3ae5746e;73cb9769cd2180a04bb0;758d651bc8d5020199f1;7a5ffafc98c031b3684e;7ab76d429b6539b40243;8f2528d2ba0e05485210;902be756a877af6118c0;906c1e2afc9ab8dc6794;c301ce506b01b01e6207;sci_f2cc5417df9af41a5165,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,nursing education + communication skills,13,485,2.7,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;03dcc8a1b078476d19e0;0b1e929029c5b43c5beb;3a87ecbc1ceea37e2382;4252b0b43599d37a154a;73cb9769cd2180a04bb0;7ab76d429b6539b40243;8f2528d2ba0e05485210;af9edf1f4c2a0c11a5eb;bd2cdf16f21f3814f67d;e4caff2128dfb4f4ac0c;sci_333316fb42bc0b910010;sci_a90d053bc1db526acda9,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,automated feedback + assessment or scoring,12,485,2.5,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0835d7fde9c090ca963c;19e84bd61f0782eec51c;31f58d5793ca1ef590ea;6d85b580a0562cc121d4;8094cb5448e9c4e2f371;94bb63aeb68eddb59442;afc8c786ca5b65ba8c74;b216d2e3bbb753147fd2;bad1f4fb855554cb4aba;ea35181a48e801132195;ed80b78f8297d945224d;f1b256cdccd6208d0cc8,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,automated feedback + communication skills,12,485,2.5,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;0835d7fde9c090ca963c;18f9eaf414ec69e25aad;31f58d5793ca1ef590ea;327767a02786d8ff7a19;35ffd2cef7df5e4ea7fc;37bb0c4c182653ebb8f9;594d7ce86781a2e8398f;76a6c8049ee4223224f6;afc8c786ca5b65ba8c74;bad1f4fb855554cb4aba;ed072d60d05f5e236143,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + standardized patient,12,485,2.5,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;0394426a6c4e7afe938e;0a25081e59bfa2406a89;14e96fc7b4c3181fd39b;18f9eaf414ec69e25aad;432422a165ddc6a24c2f;582bc7c400fa7acf214f;64d8153970a657aa23b0;72c30900482428bf1e49;8ad0258644c0c312a7d8;e4987ba5c8f46735e9ff;sci_19c7e7b5094b7aa538d4,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,generative artificial intelligence + automated feedback,12,485,2.5,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0835d7fde9c090ca963c;19e84bd61f0782eec51c;31f58d5793ca1ef590ea;37bb0c4c182653ebb8f9;59ac00c951a84da39213;6d85b580a0562cc121d4;94bb63aeb68eddb59442;a2883a095e505041a802;afc8c786ca5b65ba8c74;b216d2e3bbb753147fd2;e5e611fc18a4d66128d9;ed072d60d05f5e236143,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,simulated patient + automated feedback,12,485,2.5,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;0a56637c161743569cf5;35ffd2cef7df5e4ea7fc;37bb0c4c182653ebb8f9;594d7ce86781a2e8398f;59ac00c951a84da39213;6d85b580a0562cc121d4;7938acbdb4523b82db58;8094cb5448e9c4e2f371;afc8c786ca5b65ba8c74;ea35181a48e801132195;ed072d60d05f5e236143,Descriptive same-work co-occurrence only.
